#time deltaF
300000 0
310000 0
320000 0
330000 0
340000 0
350000 0
360000 0
370000 0
380000 0
390000 0
400000 0
410000 0
420000 0
430000 26.2869
440000 25.0857
450000 25.2839
460000 24.921
470000 24.7097
480000 23.8635
490000 23.9951
500000 23.7568
510000 23.6999
520000 16.1595
530000 13.4538
540000 11.5306
550000 9.81056
560000 8.41779
570000 7.11963
580000 6.02246
590000 5.07368
600000 4.15846
610000 3.38794
620000 2.80924
630000 2.67452
640000 2.75513
650000 2.84299
660000 2.94239
670000 3.03178
680000 3.12758
690000 3.22258
700000 3.30304
710000 3.39447
720000 3.49031
730000 3.5723
740000 3.66898
750000 3.75004
760000 3.82499
770000 3.90615
780000 3.98148
790000 4.05531
800000 4.12165
810000 4.18496
820000 4.16467
830000 4.09895
840000 4.00796
850000 3.89294
860000 3.74498
870000 3.58086
880000 3.40428
890000 3.21372
900000 3.05769
910000 3.11859
920000 3.17694
930000 3.23906
940000 3.30106
950000 3.35076
960000 3.40103
970000 3.46107
980000 3.51504
990000 3.57104
1000000 3.62945
1010000 3.68329
1020000 3.74124
1030000 3.78743
1040000 3.8439
1050000 3.88996
1060000 3.89576
1070000 3.84267
1080000 3.77746
1090000 3.69265
1100000 3.59097
1110000 3.48043
1120000 3.35778
1130000 3.22172
1140000 3.05692
1150000 3.06448
1160000 3.10128
1170000 3.14434
1180000 3.19127
1190000 3.23385
1200000 3.27644
1210000 3.31769
1220000 3.34874
1230000 3.39248
1240000 3.43399
1250000 3.4764
1260000 3.5175
1270000 3.54995
1280000 3.58666
1290000 3.62445
1300000 3.6578
1310000 3.70033
1320000 3.73741
1330000 3.77662
1340000 3.80756
1350000 3.84349
1360000 3.8754
1370000 3.90957
1380000 3.94171
1390000 3.97423
1400000 4.00835
1410000 4.04273
1420000 4.07258
1430000 4.10781
1440000 4.13944
1450000 4.17251
1460000 4.20305
1470000 4.23372
1480000 4.2613
1490000 4.28956
1500000 4.29972
1510000 4.28772
1520000 4.27402
1530000 4.25787
1540000 4.23722
1550000 4.21352
1560000 4.18513
1570000 4.14818
1580000 4.10543
1590000 4.0649
1600000 4.01567
1610000 3.95248
1620000 3.89037
1630000 3.81618
1640000 3.72791
1650000 3.65231
1660000 3.62195
1670000 3.65404
1680000 3.68099
1690000 3.71202
1700000 3.73895
1710000 3.76867
1720000 3.79773
1730000 3.82568
1740000 3.85073
1750000 3.87956
1760000 3.90488
1770000 3.93601
1780000 3.95979
1790000 3.9888
1800000 4.0123
1810000 4.03887
1820000 4.06391
1830000 4.09325
1840000 4.11756
1850000 4.14157
1860000 4.16025
1870000 4.18438
1880000 4.21019
1890000 4.23465
1900000 4.26144
1910000 4.28319
1920000 4.30476
1930000 4.32807
1940000 4.34973
1950000 4.36888
1960000 4.38933
1970000 4.41014
1980000 4.43198
1990000 4.44991
2000000 4.47394
