#time deltaF
300000 0
310000 0.157918
320000 0
330000 -6.49308
340000 -3.469
350000 -1.91974
360000 -0.888227
370000 -0.069587
380000 0.569182
390000 1.03949
400000 1.50946
410000 1.88859
420000 2.22115
430000 2.51078
440000 2.79698
450000 2.99325
460000 3.2037
470000 3.40952
480000 3.57342
490000 3.71546
500000 3.85406
510000 3.98559
520000 4.1242
530000 4.24355
540000 4.36289
550000 4.48795
560000 4.60034
570000 4.69654
580000 4.79631
590000 4.87183
600000 4.92437
610000 4.91527
620000 4.89616
630000 4.86291
640000 4.81425
650000 4.72246
660000 4.60259
670000 4.68731
680000 4.78219
690000 4.89107
700000 4.96329
710000 5.04037
720000 5.12762
730000 5.20244
740000 5.28033
750000 5.3533
760000 5.43061
770000 5.49932
780000 5.56117
790000 5.62472
800000 5.68873
810000 5.75531
820000 5.81219
830000 5.87223
840000 5.88366
850000 5.85903
860000 5.82809
870000 5.88535
880000 5.93935
890000 5.99603
900000 6.05268
910000 6.10705
920000 6.15177
930000 6.20236
940000 6.25083
950000 6.30423
960000 6.3564
970000 6.3965
980000 6.43195
990000 6.47452
1000000 6.50981
1010000 6.5552
1020000 6.59519
1030000 6.62861
1040000 6.66728
1050000 6.70929
1060000 6.74571
1070000 6.78122
1080000 6.81458
1090000 6.84143
1100000 6.83503
1110000 6.82549
1120000 6.81244
1130000 6.79474
1140000 6.76963
1150000 6.73405
1160000 6.69203
1170000 6.63646
1180000 6.56544
1190000 6.47786
1200000 6.37847
1210000 6.40801
1220000 6.44915
1230000 6.48888
1240000 6.53147
1250000 6.57416
1260000 6.61102
1270000 6.64974
1280000 6.68804
1290000 6.72287
1300000 6.75734
1310000 6.7929
1320000 6.82332
1330000 6.85637
1340000 6.88659
1350000 6.92211
1360000 6.95367
1370000 6.9856
1380000 7.01641
1390000 7.05164
1400000 7.07854
1410000 7.10976
1420000 7.13546
1430000 7.16268
1440000 7.19237
1450000 7.21879
1460000 7.24899
1470000 7.27527
1480000 7.30373
1490000 7.3301
1500000 7.35151
1510000 7.37593
1520000 7.39957
1530000 7.42488
1540000 7.42353
1550000 7.40949
1560000 7.3922
1570000 7.37199
1580000 7.34606
1590000 7.31304
1600000 7.27492
1610000 7.22777
1620000 7.17645
1630000 7.11632
1640000 7.0414
1650000 6.96944
1660000 6.88522
1670000 6.79136
1680000 6.68112
1690000 6.54252
1700000 6.40524
1710000 6.26326
1720000 6.10446
1730000 5.94109
1740000 5.78631
1750000 5.58248
1760000 5.40648
1770000 5.24588
1780000 5.05496
1790000 4.86996
1800000 4.68109
1810000 4.51172
1820000 4.33003
1830000 4.12634
1840000 3.94716
1850000 3.77682
1860000 3.58357
1870000 3.41201
1880000 3.23996
1890000 3.08852
1900000 3.04768
1910000 3.06353
1920000 3.07804
1930000 3.09144
1940000 3.10559
1950000 3.12016
1960000 3.136
1970000 3.15059
1980000 3.16967
1990000 3.18981
2000000 3.20814
