#time deltaF
300000 0
310000 0
320000 23.1476
330000 21.67
340000 21.8151
350000 10.5996
360000 8.18659
370000 6.65926
380000 5.32154
390000 4.16685
400000 3.2166
410000 2.32167
420000 1.45299
430000 0.763552
440000 0.132626
450000 -0.440994
460000 -1.00146
470000 -1.4587
480000 -1.95104
490000 -2.35379
500000 -2.6003
510000 -2.24046
520000 -1.91172
530000 -1.65914
540000 -1.40773
550000 -1.18241
560000 -0.965991
570000 -0.747953
580000 -0.524087
590000 -0.316804
600000 -0.114222
610000 0.059323
620000 0.232688
630000 0.39384
640000 0.562563
650000 0.730078
660000 0.887043
670000 1.01741
680000 1.13113
690000 1.26705
700000 1.3827
710000 1.49803
720000 1.61532
730000 1.71518
740000 1.82145
750000 1.92562
760000 2.00079
770000 2.08611
780000 2.18091
790000 2.27005
800000 2.35359
810000 2.43213
820000 2.49879
830000 2.58185
840000 2.65652
850000 2.72099
860000 2.78592
870000 2.85297
880000 2.92129
890000 2.98039
900000 3.0349
910000 3.09502
920000 3.15409
930000 3.21797
940000 3.27266
950000 3.32761
960000 3.38557
970000 3.43723
980000 3.49085
990000 3.53938
1000000 3.58973
1010000 3.64186
1020000 3.69029
1030000 3.73617
1040000 3.7876
1050000 3.8243
1060000 3.86346
1070000 3.9046
1080000 3.95238
1090000 3.99465
1100000 4.03543
1110000 4.06756
1120000 4.10993
1130000 4.14606
1140000 4.18613
1150000 4.22318
1160000 4.26016
1170000 4.29593
1180000 4.33299
1190000 4.36728
1200000 4.40451
1210000 4.43822
1220000 4.47431
1230000 4.50404
1240000 4.53041
1250000 4.56236
1260000 4.59408
1270000 4.62535
1280000 4.65582
1290000 4.68871
1300000 4.6952
1310000 4.68904
1320000 4.6822
1330000 4.67416
1340000 4.66547
1350000 4.65442
1360000 4.64402
1370000 4.63144
1380000 4.61816
1390000 4.60247
1400000 4.58659
1410000 4.56678
1420000 4.54555
1430000 4.52201
1440000 4.49838
1450000 4.47267
1460000 4.44533
1470000 4.41599
1480000 4.38188
1490000 4.34721
1500000 4.30786
1510000 4.26298
1520000 4.21859
1530000 4.17068
1540000 4.11777
1550000 4.06443
1560000 4.01408
1570000 3.95603
1580000 3.89896
1590000 3.83528
1600000 3.7645
1610000 3.70015
1620000 3.62767
1630000 3.54231
1640000 3.46755
1650000 3.38391
1660000 3.30231
1670000 3.22226
1680000 3.13979
1690000 3.05956
1700000 2.97336
1710000 2.89209
1720000 2.8039
1730000 2.72186
1740000 2.62366
1750000 2.53516
1760000 2.46782
1770000 2.49564
1780000 2.52399
1790000 2.55018
1800000 2.58022
1810000 2.60986
1820000 2.63843
1830000 2.66553
1840000 2.69531
1850000 2.72541
1860000 2.75652
1870000 2.78529
1880000 2.81226
1890000 2.83651
1900000 2.8649
1910000 2.89271
1920000 2.91818
1930000 2.95106
1940000 2.97386
1950000 3.00035
1960000 3.02535
1970000 3.05068
1980000 3.07998
1990000 3.10668
2000000 3.13288
