#time deltaF
0 0
10000 22.1671
20000 22.21
30000 22.2648
40000 17.5295
50000 16.0381
60000 15.3408
70000 14.5484
80000 13.9196
90000 13.4609
100000 13.1135
110000 12.8219
120000 12.5495
130000 12.2946
140000 11.9949
150000 11.6356
160000 11.2076
170000 10.8262
180000 10.5373
190000 10.3745
200000 10.2433
210000 10.0945
220000 9.99995
230000 9.91147
240000 9.89294
250000 9.88753
260000 9.92071
270000 9.94956
280000 9.95688
290000 9.94624
300000 9.93736
310000 9.95941
320000 9.98179
330000 9.98965
340000 9.98568
350000 9.98379
360000 9.97774
370000 9.93966
380000 9.88864
390000 9.83751
400000 9.7741
410000 9.70419
420000 9.63806
430000 9.57308
440000 9.5298
450000 9.49221
460000 9.46975
470000 9.45025
480000 9.43165
490000 9.41369
500000 9.40996
510000 9.40527
520000 9.39034
530000 9.37715
540000 9.36188
550000 9.3473
560000 9.33174
570000 9.31562
580000 9.29323
590000 9.2627
600000 9.24642
610000 9.23306
620000 9.20949
630000 9.19621
640000 9.17943
650000 9.15544
660000 9.14397
670000 9.12838
680000 9.12055
690000 9.09192
700000 9.06737
710000 9.04957
720000 9.03878
730000 9.03783
740000 9.03594
750000 9.01504
760000 9.00304
770000 8.99353
780000 8.9837
790000 8.9775
800000 8.98027
810000 8.99187
820000 9.00635
830000 9.02922
840000 9.05792
850000 9.1011
860000 9.14363
870000 9.18464
880000 9.20635
890000 9.22686
900000 9.24679
910000 9.25985
920000 9.25958
930000 9.25368
940000 9.24847
950000 9.2488
960000 9.25177
970000 9.2614
980000 9.27027
990000 9.27055
1000000 9.27275
1010000 9.27366
1020000 9.27561
1030000 9.27275
1040000 9.26697
1050000 9.26067
1060000 9.25337
1070000 9.24716
1080000 9.24118
1090000 9.23536
1100000 9.22959
1110000 9.22243
1120000 9.21187
1130000 9.20974
1140000 9.20771
1150000 9.20234
1160000 9.19594
1170000 9.19011
1180000 9.18533
1190000 9.17969
1200000 9.15995
1210000 9.14099
1220000 9.12508
1230000 9.11313
1240000 9.1014
1250000 9.08469
1260000 9.0683
1270000 9.04902
1280000 9.0248
1290000 9.00286
1300000 8.98534
1310000 8.96941
1320000 8.96103
1330000 8.95095
1340000 8.93966
1350000 8.93061
1360000 8.92323
1370000 8.9121
1380000 8.90639
1390000 8.90278
1400000 8.90505
1410000 8.90719
1420000 8.90888
1430000 8.91663
1440000 8.92492
1450000 8.93171
1460000 8.9395
1470000 8.94135
1480000 8.94594
1490000 8.9471
1500000 8.95201
1510000 8.95861
1520000 8.96126
1530000 8.96254
1540000 8.96301
1550000 8.96184
1560000 8.95976
1570000 8.95085
1580000 8.94279
1590000 8.93782
1600000 8.93786
1610000 8.93378
1620000 8.92568
1630000 8.91642
1640000 8.90701
1650000 8.89819
1660000 8.88864
1670000 8.87384
1680000 8.85935
1690000 8.84585
1700000 8.83252
1710000 8.8167
1720000 8.80263
1730000 8.79122
1740000 8.78351
1750000 8.77538
1760000 8.76702
1770000 8.75951
1780000 8.75199
1790000 8.74702
1800000 8.75135
1810000 8.75195
1820000 8.75302
1830000 8.75869
1840000 8.76427
1850000 8.76964
1860000 8.77557
1870000 8.78124
1880000 8.78596
1890000 8.79028
1900000 8.79032
1910000 8.78268
1920000 8.77109
1930000 8.75844
1940000 8.7466
1950000 8.73529
1960000 8.72359
1970000 8.71676
1980000 8.71651
1990000 8.72109
2000000 8.72271
