#time deltaF
0 0
10000 8.99361
20000 8.88689
30000 9.17007
40000 16.2905
50000 13.9264
60000 4.23245
70000 -1.87805
80000 -5.59785
90000 -5.85411
100000 -3.31771
110000 -1.48345
120000 -0.0386526
130000 3.00187
140000 5.62924
150000 7.8871
160000 9.8439
170000 11.5612
180000 13.0551
190000 14.0346
200000 12.0646
210000 10.2304
220000 8.74219
230000 7.46485
240000 6.34296
250000 5.41016
260000 4.57963
270000 3.85582
280000 3.23742
290000 2.70271
300000 2.2038
310000 1.74038
320000 1.36563
330000 1.01151
340000 0.677045
350000 0.439802
360000 0.85864
370000 1.24332
380000 1.59254
390000 2.5894
400000 3.53738
410000 4.44106
420000 5.26942
430000 6.06813
440000 6.81282
450000 7.53356
460000 8.22269
470000 8.87622
480000 9.16869
490000 9.14
500000 9.11837
510000 9.11101
520000 9.08036
530000 9.06845
540000 9.0492
550000 8.79159
560000 8.25365
570000 7.73162
580000 7.26247
590000 6.81777
600000 6.40091
610000 6.0215
620000 5.64804
630000 5.41286
640000 5.52111
650000 5.6129
660000 5.89775
670000 6.42167
680000 6.90921
690000 7.38633
700000 7.83811
710000 8.28262
720000 8.72611
730000 9.15787
740000 9.20643
750000 9.19428
760000 8.87577
770000 8.47402
780000 8.09627
790000 7.73494
800000 7.39389
810000 7.04615
820000 6.38215
830000 5.89336
840000 5.62521
850000 5.37038
860000 4.8341
870000 4.2825
880000 3.75617
890000 3.2525
900000 2.77257
910000 2.52331
920000 2.61385
930000 2.73957
940000 2.8666
950000 2.97873
960000 3.09553
970000 3.21692
980000 3.31954
990000 3.43073
1000000 3.53344
1010000 3.63086
1020000 3.72112
1030000 3.81242
1040000 3.8973
1050000 4.02274
1060000 4.36397
1070000 4.70232
1080000 5.0327
1090000 5.34836
1100000 5.66682
1110000 5.97989
1120000 6.27395
1130000 6.57461
1140000 6.86675
1150000 7.15501
1160000 7.43023
1170000 7.70058
1180000 7.95631
1190000 8.05438
1200000 8.06413
1210000 8.07019
1220000 8.07424
1230000 8.08298
1240000 8.03829
1250000 7.80373
1260000 7.57956
1270000 7.3715
1280000 7.1677
1290000 6.99388
1300000 7.0175
1310000 7.04448
1320000 7.07115
1330000 7.09368
1340000 7.11839
1350000 7.14603
1360000 7.16705
1370000 7.34651
1380000 7.57885
1390000 7.80821
1400000 8.03536
1410000 8.25765
1420000 8.48007
1430000 8.68963
1440000 8.90627
1450000 9.11363
1460000 9.31427
1470000 9.51654
1480000 9.7131
1490000 9.90833
1500000 10.1067
1510000 10.2979
1520000 10.4861
1530000 10.6727
1540000 10.8625
1550000 11.0485
1560000 11.2272
1570000 11.4058
1580000 11.5801
1590000 11.7551
1600000 11.7737
1610000 11.7323
1620000 11.6936
1630000 11.6586
1640000 11.6186
1650000 11.5866
1660000 11.5573
1670000 11.3268
1680000 10.908
1690000 10.5038
1700000 10.1127
1710000 9.73222
1720000 9.35796
1730000 8.99928
1740000 8.64262
1750000 8.2997
1760000 7.96459
1770000 7.63753
1780000 7.31837
1790000 7.00431
1800000 6.86061
1810000 6.72431
1820000 6.58665
1830000 6.45177
1840000 6.31844
1850000 6.19017
1860000 6.06037
1870000 5.93628
1880000 5.81436
1890000 5.69778
1900000 5.58652
1910000 5.47192
1920000 5.36034
1930000 5.24307
1940000 5.139
1950000 5.02669
1960000 4.92095
1970000 4.9394
1980000 4.9844
1990000 5.02186
2000000 5.06088
