#time deltaF
0 0
10000 10.195
20000 9.82751
30000 9.34539
40000 9.28136
50000 9.20537
60000 7.64261
70000 6.23685
80000 6.54594
90000 5.33158
100000 4.23256
110000 3.34022
120000 2.88148
130000 3.32779
140000 3.71023
150000 4.05985
160000 4.33873
170000 4.06112
180000 3.53795
190000 3.0724
200000 2.62357
210000 2.23099
220000 1.89832
230000 2.07948
240000 2.36192
250000 2.607
260000 2.84114
270000 3.03838
280000 3.23091
290000 3.40112
300000 3.5606
310000 3.79209
320000 4.34436
330000 4.89179
340000 5.39004
350000 5.47731
360000 5.55959
370000 5.59128
380000 5.28973
390000 5.00672
400000 4.74232
410000 4.72759
420000 4.81709
430000 4.89869
440000 4.97639
450000 5.0469
460000 5.12258
470000 5.18515
480000 5.42509
490000 5.49066
500000 5.54396
510000 5.61641
520000 5.94434
530000 6.25712
540000 6.55755
550000 6.83884
560000 7.11598
570000 7.39261
580000 7.65724
590000 7.91761
600000 8.17334
610000 8.41677
620000 8.66252
630000 8.88562
640000 9.11295
650000 9.33306
660000 9.54766
670000 9.76054
680000 9.96461
690000 10.1671
700000 10.3405
710000 10.1795
720000 9.9481
730000 9.72241
740000 9.70742
750000 9.69394
760000 9.67464
770000 9.65723
780000 9.64257
790000 9.63092
800000 9.61561
810000 9.60588
820000 9.69941
830000 9.87178
840000 10.0478
850000 10.2159
860000 10.3761
870000 10.535
880000 10.6859
890000 10.8417
900000 10.9889
910000 11.1359
920000 11.2553
930000 11.2262
940000 11.198
950000 11.1731
960000 11.1511
970000 11.1297
980000 11.1061
990000 11.0807
1000000 11.0561
1010000 11.0314
1020000 11.0099
1030000 10.9859
1040000 10.9606
1050000 10.9411
1060000 10.9164
1070000 10.8957
1080000 10.8718
1090000 10.8516
1100000 10.8355
1110000 10.7133
1120000 10.5783
1130000 10.4665
1140000 10.3153
1150000 10.2666
1160000 10.2537
1170000 10.2361
1180000 10.2072
1190000 10.3229
1200000 10.4373
1210000 10.5546
1220000 10.6737
1230000 10.7867
1240000 10.8986
1250000 11.0084
1260000 11.1135
1270000 11.2202
1280000 11.3226
1290000 11.4241
1300000 11.5269
1310000 11.6289
1320000 11.6712
1330000 11.6499
1340000 11.6311
1350000 11.6121
1360000 11.5948
1370000 11.5881
1380000 11.5686
1390000 11.5511
1400000 11.5305
1410000 11.5103
1420000 11.4923
1430000 11.4729
1440000 11.455
1450000 11.4381
1460000 11.4737
1470000 11.564
1480000 11.6546
1490000 11.742
1500000 11.8318
1510000 11.8607
1520000 11.8415
1530000 11.8229
1540000 11.8026
1550000 11.7828
1560000 11.7641
1570000 11.6712
1580000 11.5354
1590000 11.5205
1600000 11.6064
1610000 11.6898
1620000 11.771
1630000 11.8518
1640000 11.9315
1650000 11.9776
1660000 11.958
1670000 11.9384
1680000 11.9218
1690000 11.905
1700000 11.8869
1710000 11.8702
1720000 11.8503
1730000 11.8372
1740000 11.9063
1750000 11.9827
1760000 12.0563
1770000 12.1292
1780000 12.2006
1790000 12.2055
1800000 12.0372
1810000 11.8415
1820000 11.6481
1830000 11.4568
1840000 11.2685
1850000 11.1353
1860000 11.0382
1870000 10.9506
1880000 10.9384
1890000 10.8761
1900000 10.7823
1910000 10.69
1920000 10.5755
1930000 10.323
1940000 10.0719
1950000 9.82653
1960000 9.58146
1970000 9.34114
1980000 9.10383
1990000 8.86893
2000000 8.65024
