#time deltaF
0 0
10000 -15.0983
20000 -7.96613
30000 0.865615
40000 5.46239
50000 8.58379
60000 10.8144
70000 12.7091
80000 9.56833
90000 4.86206
100000 1.14396
110000 -1.874
120000 -4.40132
130000 -6.60592
140000 -8.58661
150000 -6.86232
160000 -5.07336
170000 -3.52179
180000 -2.19479
190000 -1.01812
200000 0.0758788
210000 1.02421
220000 1.8746
230000 2.65887
240000 3.37692
250000 4.04861
260000 4.69348
270000 5.32813
280000 5.89269
290000 6.45355
300000 6.95393
310000 7.43277
320000 7.8834
330000 8.33959
340000 8.75025
350000 9.13866
360000 9.49849
370000 9.87561
380000 9.65968
390000 8.52024
400000 7.44751
410000 6.71762
420000 7.09457
430000 7.4623
440000 7.81046
450000 8.14645
460000 8.46934
470000 8.77619
480000 9.06543
490000 9.32629
500000 9.6081
510000 9.88416
520000 10.1527
530000 10.417
540000 10.6605
550000 10.8971
560000 11.1432
570000 11.3558
580000 11.5859
590000 11.6827
600000 10.8719
610000 10.0904
620000 9.35494
630000 8.65407
640000 7.9709
650000 7.31821
660000 6.688
670000 6.07639
680000 5.49607
690000 4.92172
700000 4.37016
710000 3.82993
720000 3.30576
730000 2.8054
740000 2.31103
750000 1.84197
760000 2.04899
770000 2.32047
780000 2.58965
790000 2.84172
800000 3.09268
810000 3.329
820000 3.5582
830000 3.78817
840000 3.8451
850000 3.89726
860000 4.10635
870000 4.31175
880000 4.51649
890000 4.72197
900000 4.91673
910000 5.10896
920000 5.30221
930000 5.48802
940000 5.67128
950000 5.84523
960000 6.01747
970000 6.19763
980000 6.36269
990000 6.32237
1000000 5.91769
1010000 5.52125
1020000 5.14723
1030000 4.7698
1040000 4.4051
1050000 4.05238
1060000 3.70231
1070000 3.36623
1080000 3.02867
1090000 2.99403
1100000 3.17227
1110000 3.3426
1120000 3.51511
1130000 3.68317
1140000 3.84019
1150000 3.99832
1160000 3.73668
1170000 3.42335
1180000 3.1491
1190000 3.30842
1200000 3.46747
1210000 3.61637
1220000 3.76945
1230000 3.91766
1240000 4.06426
1250000 4.21892
1260000 4.35931
1270000 4.50861
1280000 4.64592
1290000 4.78219
1300000 4.91325
1310000 5.04414
1320000 5.16832
1330000 5.29503
1340000 5.41132
1350000 5.11807
1360000 4.83656
1370000 4.55531
1380000 4.2808
1390000 4.01312
1400000 3.74956
1410000 3.4912
1420000 3.24076
1430000 2.98488
1440000 2.73662
1450000 2.49235
1460000 2.25011
1470000 2.01345
1480000 1.77964
1490000 1.54553
1500000 1.31885
1510000 1.09178
1520000 0.871596
1530000 0.655221
1540000 0.433787
1550000 0.221622
1560000 0.151636
1570000 0.2914
1580000 0.43041
1590000 0.568519
1600000 0.705614
1610000 0.83239
1620000 0.968982
1630000 1.08722
1640000 1.21928
1650000 1.35015
1660000 1.4762
1670000 1.61017
1680000 1.73439
1690000 1.8576
1700000 1.98012
1710000 2.0941
1720000 2.21513
1730000 2.3251
1740000 2.43162
1750000 2.54561
1760000 2.65418
1770000 2.76084
1780000 2.86784
1790000 2.97444
1800000 3.07935
1810000 3.18571
1820000 3.28546
1830000 3.38833
1840000 3.48703
1850000 3.58753
1860000 3.68539
1870000 3.78405
1880000 3.88007
1890000 3.97759
1900000 4.06667
1910000 4.1578
1920000 4.25163
1930000 4.34185
1940000 4.436
1950000 4.52755
1960000 4.61703
1970000 4.71218
1980000 4.80297
1990000 4.88764
2000000 4.97319
