#time deltaF
0 0
10000 6.21382
20000 8.58906
30000 9.83717
40000 10.1329
50000 10.1983
60000 10.105
70000 9.82695
80000 9.5214
90000 9.21819
100000 8.78361
110000 8.29423
120000 7.94185
130000 7.6911
140000 7.49041
150000 7.33728
160000 7.26488
170000 7.23742
180000 7.23327
190000 7.24074
200000 7.25423
210000 7.27053
220000 7.25825
230000 7.20186
240000 7.12615
250000 7.04297
260000 6.9579
270000 6.87382
280000 6.79185
290000 6.71235
300000 6.6356
310000 6.56154
320000 6.4923
330000 6.47155
340000 6.49118
350000 6.51075
360000 6.52895
370000 6.54619
380000 6.56271
390000 6.57856
400000 6.59386
410000 6.60871
420000 6.63417
430000 6.69471
440000 6.78559
450000 6.90203
460000 7.03996
470000 7.19591
480000 7.36712
490000 7.55113
500000 7.74594
510000 7.94975
520000 8.16101
530000 8.37832
540000 8.60049
550000 8.82651
560000 9.05552
570000 9.2868
580000 9.4989
590000 9.65549
600000 9.7617
610000 9.83289
620000 9.87859
630000 9.90519
640000 9.91725
650000 9.91807
660000 9.91026
670000 9.89896
680000 9.88925
690000 9.8809
700000 9.87371
710000 9.86747
720000 9.86201
730000 9.85721
740000 9.85295
750000 9.84916
760000 9.84578
770000 9.84664
780000 9.85462
790000 9.86925
800000 9.89012
810000 9.91683
820000 9.94901
830000 9.9863
840000 10.0284
850000 10.0748
860000 10.1255
870000 10.1797
880000 10.229
890000 10.2702
900000 10.3047
910000 10.3336
920000 10.3577
930000 10.376
940000 10.3899
950000 10.3973
960000 10.4029
970000 10.4046
980000 10.4008
990000 10.3926
1000000 10.3807
1010000 10.3658
1020000 10.3487
1030000 10.3297
1040000 10.3091
1050000 10.2879
1060000 10.2682
1070000 10.2475
1080000 10.2258
1090000 10.2033
1100000 10.1802
1110000 10.1567
1120000 10.1329
1130000 10.1089
1140000 10.0847
1150000 10.0604
1160000 10.0362
1170000 10.0119
1180000 9.98781
1190000 9.96622
1200000 9.94933
1210000 9.93702
1220000 9.9291
1230000 9.92398
1240000 9.91945
1250000 9.9154
1260000 9.91178
1270000 9.90852
1280000 9.90555
1290000 9.90286
1300000 9.9004
1310000 9.89805
1320000 9.89345
1330000 9.88602
1340000 9.87629
1350000 9.86468
1360000 9.8529
1370000 9.84368
1380000 9.83819
1390000 9.83628
1400000 9.8378
1410000 9.84259
1420000 9.85053
1430000 9.86146
1440000 9.87526
1450000 9.89181
1460000 9.91099
1470000 9.93269
1480000 9.95679
1490000 9.9832
1500000 10.0118
1510000 10.0425
1520000 10.0752
1530000 10.1096
1540000 10.141
1550000 10.1687
1560000 10.1976
1570000 10.2283
1580000 10.2608
1590000 10.2951
1600000 10.3311
1610000 10.3681
1620000 10.4015
1630000 10.4305
1640000 10.4559
1650000 10.4779
1660000 10.497
1670000 10.5118
1680000 10.5218
1690000 10.5278
1700000 10.5305
1710000 10.5303
1720000 10.5277
1730000 10.523
1740000 10.5166
1750000 10.5087
1760000 10.4996
1770000 10.4894
1780000 10.4784
1790000 10.4682
1800000 10.4591
1810000 10.4508
1820000 10.4433
1830000 10.4365
1840000 10.4304
1850000 10.4247
1860000 10.4196
1870000 10.4149
1880000 10.4107
1890000 10.4067
1900000 10.403
1910000 10.3984
1920000 10.394
1930000 10.3905
1940000 10.389
1950000 10.3895
1960000 10.3919
1970000 10.3961
1980000 10.4022
1990000 10.41
2000000 10.4194
