#time deltaF
300000 0
310000 1.9767
320000 0.105605
330000 -0.904017
340000 -1.60974
350000 -2.18247
360000 -2.62213
370000 -3.05918
380000 -3.44917
390000 1.22814
400000 5.00904
410000 6.32332
420000 7.32426
430000 7.52374
440000 7.1344
450000 6.79173
460000 6.47383
470000 6.16912
480000 5.85916
490000 5.57826
500000 5.31081
510000 5.03928
520000 4.7269
530000 4.45272
540000 4.16849
550000 3.88494
560000 3.63676
570000 3.356
580000 3.09543
590000 2.85288
600000 2.5842
610000 2.32925
620000 2.8655
630000 3.37442
640000 3.8
650000 4.18433
660000 4.47601
670000 4.74319
680000 4.99721
690000 5.21223
700000 5.40311
710000 5.58072
720000 5.74752
730000 5.91661
740000 6.05079
750000 6.19156
760000 6.32707
770000 6.46833
780000 6.57381
790000 6.698
800000 6.81406
810000 6.92674
820000 7.02794
830000 7.11846
840000 7.21699
850000 7.30127
860000 7.38617
870000 7.47687
880000 7.5601
890000 7.6298
900000 7.70175
910000 7.77462
920000 7.82939
930000 7.89685
940000 7.96039
950000 8.02362
960000 8.08331
970000 8.14247
980000 8.20255
990000 8.25567
1000000 8.31369
1010000 8.36544
1020000 8.42905
1030000 8.48474
1040000 8.53818
1050000 8.59162
1060000 8.63898
1070000 8.69125
1080000 8.74961
1090000 8.79358
1100000 8.84149
1110000 8.89507
1120000 8.93847
1130000 8.98766
1140000 9.03395
1150000 9.07633
1160000 9.11769
1170000 9.15976
1180000 9.20635
1190000 9.24398
1200000 9.2874
1210000 9.32628
1220000 9.36996
1230000 9.40514
1240000 9.44866
1250000 9.48286
1260000 9.51732
1270000 9.55441
1280000 9.58895
1290000 9.62798
1300000 9.66423
1310000 9.6948
1320000 9.72635
1330000 9.76337
1340000 9.7977
1350000 9.82902
1360000 9.86051
1370000 9.88947
1380000 9.91967
1390000 9.95174
1400000 9.9823
1410000 10.0082
1420000 10.0401
1430000 10.0681
1440000 10.0969
1450000 10.1271
1460000 10.156
1470000 10.189
1480000 10.2167
1490000 10.2445
1500000 10.2731
1510000 10.3048
1520000 10.3341
1530000 10.3627
1540000 10.3896
1550000 10.4155
1560000 10.4412
1570000 10.4688
1580000 10.497
1590000 10.5179
1600000 10.5437
1610000 10.566
1620000 10.5892
1630000 10.6114
1640000 10.637
1650000 10.6644
1660000 10.6866
1670000 10.7098
1680000 10.7307
1690000 10.7519
1700000 10.7738
1710000 10.7972
1720000 10.8202
1730000 10.8399
1740000 10.8589
1750000 10.8793
1760000 10.9013
1770000 10.9215
1780000 10.9433
1790000 10.9636
1800000 10.9832
1810000 11.0003
1820000 11.0225
1830000 11.0404
1840000 11.0637
1850000 11.0824
1860000 11.1023
1870000 11.1224
1880000 11.1424
1890000 11.1588
1900000 11.1786
1910000 11.198
1920000 11.215
1930000 11.2352
1940000 11.2555
1950000 11.2721
1960000 11.2866
1970000 11.3046
1980000 11.3198
1990000 11.3375
2000000 11.3525
