#time deltaF
0 0
10000 9.30537
20000 9.06498
30000 9.07463
40000 10.2546
50000 11.2628
60000 10.0942
70000 8.43286
80000 8.17711
90000 7.97248
100000 8.74693
110000 9.45373
120000 9.9924
130000 9.83981
140000 9.73498
150000 9.6732
160000 10.0507
170000 10.3778
180000 10.3516
190000 10.8547
200000 11.0642
210000 10.6706
220000 10.2362
230000 10.1328
240000 9.9146
250000 9.54595
260000 9.22603
270000 8.93365
280000 8.85742
290000 8.87613
300000 8.49527
310000 8.05522
320000 7.65387
330000 7.32245
340000 7.1764
350000 6.86532
360000 6.59342
370000 6.3211
380000 6.07649
390000 5.84842
400000 5.6531
410000 5.62832
420000 5.78792
430000 6.07212
440000 6.52424
450000 6.9518
460000 7.3532
470000 7.72044
480000 8.07856
490000 8.41281
500000 8.71559
510000 8.95812
520000 9.10054
530000 9.1573
540000 9.25067
550000 9.38037
560000 9.39121
570000 9.37244
580000 9.34964
590000 9.21269
600000 9.07451
610000 8.94422
620000 8.82266
630000 8.70655
640000 8.54745
650000 8.3712
660000 8.28079
670000 8.29675
680000 8.4249
690000 8.54372
700000 8.62623
710000 8.57991
720000 8.58523
730000 8.59433
740000 8.60195
750000 8.61165
760000 8.6165
770000 8.54582
780000 8.42316
790000 8.39028
800000 8.39999
810000 8.45763
820000 8.56099
830000 8.62869
840000 8.66068
850000 8.76001
860000 8.844
870000 8.93311
880000 9.02364
890000 9.10886
900000 9.19432
910000 9.27194
920000 9.3282
930000 9.2675
940000 9.24607
950000 9.23741
960000 9.23182
970000 9.20658
980000 9.01268
990000 8.79307
1000000 8.64915
1010000 8.55306
1020000 8.41824
1030000 8.32043
1040000 8.3246
1050000 8.33599
1060000 8.35673
1070000 8.43772
1080000 8.50598
1090000 8.51231
1100000 8.5471
1110000 8.66259
1120000 8.73668
1130000 8.81132
1140000 8.82875
1150000 8.8351
1160000 8.86273
1170000 8.92973
1180000 8.95379
1190000 8.95179
1200000 8.92792
1210000 8.84572
1220000 8.72107
1230000 8.61234
1240000 8.55926
1250000 8.50307
1260000 8.4519
1270000 8.39904
1280000 8.37035
1290000 8.3197
1300000 8.26991
1310000 8.2409
1320000 8.31227
1330000 8.37835
1340000 8.3887
1350000 8.42403
1360000 8.48893
1370000 8.55044
1380000 8.61173
1390000 8.61374
1400000 8.62072
1410000 8.64418
1420000 8.70073
1430000 8.75173
1440000 8.7578
1450000 8.759
1460000 8.7562
1470000 8.73657
1480000 8.7402
1490000 8.66483
1500000 8.56831
1510000 8.48948
1520000 8.46165
1530000 8.45817
1540000 8.41429
1550000 8.40802
1560000 8.41584
1570000 8.51249
1580000 8.66531
1590000 8.81373
1600000 8.95432
1610000 9.09592
1620000 9.19978
1630000 9.29192
1640000 9.37487
1650000 9.4382
1660000 9.52616
1670000 9.61429
1680000 9.69953
1690000 9.78252
1700000 9.86724
1710000 9.91466
1720000 9.94901
1730000 9.96357
1740000 9.99316
1750000 10.0234
1760000 10.0309
1770000 10.0196
1780000 10.0511
1790000 10.0826
1800000 10.0717
1810000 10.0173
1820000 9.96245
1830000 9.9104
1840000 9.85566
1850000 9.80421
1860000 9.75261
1870000 9.70317
1880000 9.67479
1890000 9.6958
1900000 9.70316
1910000 9.64579
1920000 9.57067
1930000 9.51324
1940000 9.47047
1950000 9.40158
1960000 9.3543
1970000 9.34199
1980000 9.30037
1990000 9.25888
2000000 9.23243
