#time deltaF
300000 0
310000 9.96862
320000 10.4567
330000 10.9041
340000 11.3901
350000 11.9277
360000 12.2796
370000 12.3415
380000 12.1745
390000 11.9154
400000 11.6825
410000 11.2893
420000 10.8871
430000 10.5529
440000 10.2404
450000 9.88943
460000 9.46801
470000 9.10694
480000 8.88188
490000 8.73356
500000 8.58941
510000 8.48039
520000 8.35211
530000 8.2418
540000 8.1474
550000 8.07071
560000 8.03089
570000 8.00405
580000 7.9766
590000 7.99707
600000 8.01661
610000 8.03856
620000 8.04441
630000 8.06786
640000 8.06276
650000 8.09128
660000 8.13087
670000 8.18087
680000 8.22923
690000 8.27807
700000 8.33152
710000 8.39537
720000 8.45925
730000 8.52053
740000 8.56837
750000 8.611
760000 8.63745
770000 8.65975
780000 8.66793
790000 8.67202
800000 8.67359
810000 8.68523
820000 8.68792
830000 8.68019
840000 8.66936
850000 8.66665
860000 8.66282
870000 8.66204
880000 8.66923
890000 8.67342
900000 8.6792
910000 8.68392
920000 8.69124
930000 8.68774
940000 8.67908
950000 8.67024
960000 8.64253
970000 8.60381
980000 8.56143
990000 8.53064
1000000 8.49849
1010000 8.48298
1020000 8.46317
1030000 8.43173
1040000 8.38393
1050000 8.3177
1060000 8.26514
1070000 8.21874
1080000 8.18454
1090000 8.1652
1100000 8.15521
1110000 8.15857
1120000 8.16268
1130000 8.16818
1140000 8.17473
1150000 8.19332
1160000 8.21922
1170000 8.2481
1180000 8.27079
1190000 8.28457
1200000 8.29037
1210000 8.29312
1220000 8.29589
1230000 8.29665
1240000 8.29629
1250000 8.29892
1260000 8.30051
1270000 8.30086
1280000 8.3032
1290000 8.30362
1300000 8.30551
1310000 8.29895
1320000 8.29172
1330000 8.28435
1340000 8.27827
1350000 8.27151
1360000 8.26428
1370000 8.25695
1380000 8.25581
1390000 8.2512
1400000 8.25036
1410000 8.24945
1420000 8.25424
1430000 8.26426
1440000 8.27948
1450000 8.29307
1460000 8.30901
1470000 8.31895
1480000 8.32792
1490000 8.33987
1500000 8.34618
1510000 8.35568
1520000 8.36505
1530000 8.37526
1540000 8.38671
1550000 8.40206
1560000 8.41725
1570000 8.43218
1580000 8.44454
1590000 8.44961
1600000 8.45536
1610000 8.46
1620000 8.46541
1630000 8.47057
1640000 8.46483
1650000 8.45798
1660000 8.45594
1670000 8.44909
1680000 8.44249
1690000 8.43763
1700000 8.42898
1710000 8.42082
1720000 8.41519
1730000 8.41096
1740000 8.4036
1750000 8.39338
1760000 8.38383
1770000 8.37806
1780000 8.37243
1790000 8.36674
1800000 8.36051
1810000 8.36502
1820000 8.36915
1830000 8.37384
1840000 8.37433
1850000 8.37523
1860000 8.37552
1870000 8.37805
1880000 8.38464
1890000 8.39092
1900000 8.39686
1910000 8.3984
1920000 8.39997
1930000 8.40081
1940000 8.40168
1950000 8.40703
1960000 8.41469
1970000 8.42528
1980000 8.43555
1990000 8.44591
2000000 8.45565
