#time deltaF
0 0
10000 -6.09078
20000 -7.90123
30000 1.25624
40000 6.14412
50000 9.51044
60000 11.7357
70000 13.5101
80000 14.9959
90000 16.18
100000 17.164
110000 17.9618
120000 13.1541
130000 9.19386
140000 5.89538
150000 3.16383
160000 0.785631
170000 -1.31945
180000 -3.18752
190000 -4.87546
200000 -4.55005
210000 -3.2566
220000 -2.0772
230000 -1.0452
240000 -0.113158
250000 0.790654
260000 1.59366
270000 2.35696
280000 3.03679
290000 3.65189
300000 4.26423
310000 4.8107
320000 5.34366
330000 5.86236
340000 6.33222
350000 6.78327
360000 7.23602
370000 7.64857
380000 8.05191
390000 8.43723
400000 8.79131
410000 9.15169
420000 9.48755
430000 9.81397
440000 10.1278
450000 10.4349
460000 10.7259
470000 11.0015
480000 11.2661
490000 11.5218
500000 11.5045
510000 10.5492
520000 9.63983
530000 8.78316
540000 7.95628
550000 7.15469
560000 6.41152
570000 5.68819
580000 4.99859
590000 4.33265
600000 3.70526
610000 3.09294
620000 2.51224
630000 2.73016
640000 3.04008
650000 3.34362
660000 3.64021
670000 3.91296
680000 4.19632
690000 4.45624
700000 4.71991
710000 4.96965
720000 5.22747
730000 5.46882
740000 5.68942
750000 5.9189
760000 6.13957
770000 6.36649
780000 6.58217
790000 6.30121
800000 5.79993
810000 5.30267
820000 4.82016
830000 4.35455
840000 3.90647
850000 3.46922
860000 3.03673
870000 2.62308
880000 2.21062
890000 1.82337
900000 1.43388
910000 1.05563
920000 0.69149
930000 0.322824
940000 -0.0266654
950000 -0.380177
960000 -0.72021
970000 -1.04978
980000 -1.37209
990000 -1.6963
1000000 -2.00596
1010000 -2.19642
1020000 -1.9534
1030000 -1.7143
1040000 -1.48352
1050000 -1.24716
1060000 -1.01507
1070000 -0.791606
1080000 -0.572229
1090000 -0.361108
1100000 -0.153547
1110000 0.035905
1120000 0.226966
1130000 0.421397
1140000 0.61149
1150000 0.791301
1160000 0.974104
1170000 1.14863
1180000 1.32698
1190000 1.49931
1200000 1.6607
1210000 1.82987
1220000 1.99207
1230000 2.15003
1240000 2.31304
1250000 2.45534
1260000 2.61657
1270000 2.76203
1280000 2.90876
1290000 3.05298
1300000 3.2
1310000 3.34574
1320000 3.47902
1330000 3.61593
1340000 3.75033
1350000 3.88416
1360000 4.01492
1370000 3.76561
1380000 3.50112
1390000 3.24899
1400000 2.98833
1410000 2.73792
1420000 2.48803
1430000 2.24489
1440000 2.00268
1450000 1.7608
1460000 1.5307
1470000 1.30308
1480000 1.07637
1490000 0.853072
1500000 0.915031
1510000 1.0499
1520000 1.19014
1530000 1.33281
1540000 1.46178
1550000 1.59283
1560000 1.72998
1570000 1.85848
1580000 1.97877
1590000 2.10207
1600000 2.2216
1610000 2.33714
1620000 2.45574
1630000 2.57205
1640000 2.68374
1650000 2.79982
1660000 2.91613
1670000 3.02377
1680000 3.13111
1690000 3.2416
1700000 3.35682
1710000 3.46245
1720000 3.56871
1730000 3.67803
1740000 3.7792
1750000 3.87966
1760000 3.98508
1770000 4.09468
1780000 4.19446
1790000 4.29074
1800000 4.38866
1810000 4.48955
1820000 4.5853
1830000 4.679
1840000 4.76903
1850000 4.86015
1860000 4.94938
1870000 5.03701
1880000 5.12592
1890000 5.21394
1900000 5.30086
1910000 5.38955
1920000 5.48138
1930000 5.56991
1940000 5.65628
1950000 5.7428
1960000 5.824
1970000 5.90347
1980000 5.98758
1990000 6.06902
2000000 6.15093
