#time deltaF
300000 0
310000 -0.028692
320000 18.9705
330000 20.1222
340000 20.8016
350000 21.3806
360000 21.841
370000 22.2313
380000 20.386
390000 20.6822
400000 20.9053
410000 20.9111
420000 21.1525
430000 21.0198
440000 21.0706
450000 21.2452
460000 21.423
470000 21.4718
480000 21.4423
490000 21.5739
500000 18.69
510000 14.7166
520000 12.8209
530000 11.4165
540000 10.394
550000 9.43403
560000 8.6356
570000 7.84944
580000 7.16654
590000 6.47174
600000 5.91654
610000 5.32343
620000 4.79884
630000 4.85373
640000 4.9714
650000 5.08583
660000 5.20219
670000 5.30688
680000 5.4113
690000 5.49966
700000 5.58715
710000 5.68595
720000 5.78642
730000 5.87688
740000 5.94946
750000 6.03188
760000 6.10008
770000 6.17178
780000 6.25088
790000 6.16528
800000 6.00262
810000 5.83122
820000 5.63455
830000 5.42795
840000 5.20768
850000 4.97499
860000 4.73295
870000 4.5157
880000 4.26861
890000 4.00478
900000 3.75801
910000 3.53222
920000 3.28796
930000 3.04639
940000 2.81438
950000 2.58493
960000 2.38167
970000 2.16813
980000 1.95878
990000 1.77259
1000000 1.59749
1010000 1.4454
1020000 1.48089
1030000 1.52336
1040000 1.56139
1050000 1.60753
1060000 1.6526
1070000 1.69337
1080000 1.73879
1090000 1.78733
1100000 1.83979
1110000 1.88344
1120000 1.93048
1130000 1.97581
1140000 2.02122
1150000 2.06141
1160000 2.11059
1170000 2.15176
1180000 2.19638
1190000 2.24395
1200000 2.28783
1210000 2.33291
1220000 2.37337
1230000 2.41276
1240000 2.45774
1250000 2.49494
1260000 2.54419
1270000 2.58595
1280000 2.62674
1290000 2.67219
1300000 2.71615
1310000 2.75213
1320000 2.79044
1330000 2.82595
1340000 2.86369
1350000 2.89768
1360000 2.93398
1370000 2.89148
1380000 2.8374
1390000 2.78043
1400000 2.71659
1410000 2.64882
1420000 2.58129
1430000 2.52001
1440000 2.44231
1450000 2.36927
1460000 2.29843
1470000 2.2206
1480000 2.13847
1490000 2.05563
1500000 2.0668
1510000 2.09781
1520000 2.12916
1530000 2.16603
1540000 2.19732
1550000 2.22983
1560000 2.26026
1570000 2.29343
1580000 2.3233
1590000 2.35401
1600000 2.38667
1610000 2.41742
1620000 2.44818
1630000 2.47784
1640000 2.50778
1650000 2.53787
1660000 2.57268
1670000 2.60493
1680000 2.62887
1690000 2.65908
1700000 2.69282
1710000 2.71838
1720000 2.7482
1730000 2.77476
1740000 2.80131
1750000 2.83053
1760000 2.85924
1770000 2.89284
1780000 2.91622
1790000 2.94236
1800000 2.96638
1810000 2.99465
1820000 3.02325
1830000 3.04875
1840000 3.07217
1850000 3.0953
1860000 3.11902
1870000 3.14201
1880000 3.16661
1890000 3.1896
1900000 3.21177
1910000 3.23632
1920000 3.25728
1930000 3.28227
1940000 3.30554
1950000 3.32889
1960000 3.34743
1970000 3.36885
1980000 3.3888
1990000 3.41314
2000000 3.43361
