#time deltaF
0 0
10000 6.204
20000 8.5634
30000 10.2752
40000 11.6475
50000 12.8017
60000 13.7992
70000 14.6784
80000 15.463
90000 16.17
100000 16.8115
110000 17.3974
120000 17.9351
130000 18.4291
140000 18.8848
150000 19.2965
160000 19.4743
170000 19.4148
180000 19.1839
190000 18.8268
200000 18.3765
210000 17.858
220000 17.2902
230000 16.6884
240000 16.0633
250000 15.4236
260000 14.8225
270000 14.2833
280000 13.7992
290000 13.3644
300000 12.9738
310000 12.623
320000 12.3083
330000 12.0239
340000 11.7321
350000 11.4224
360000 11.0977
370000 10.7598
380000 10.4112
390000 10.0533
400000 9.68813
410000 9.31683
420000 8.94049
430000 8.56023
440000 8.17678
450000 7.79102
460000 7.40981
470000 7.05387
480000 6.72326
490000 6.4164
500000 6.13182
510000 5.86806
520000 5.62385
530000 5.39799
540000 5.18934
550000 4.99693
560000 4.81979
570000 4.6571
580000 4.50798
590000 4.37167
600000 4.24742
610000 4.13456
620000 4.03247
630000 3.94058
640000 3.85833
650000 3.78521
660000 3.72072
670000 3.66441
680000 3.61585
690000 3.57463
700000 3.54035
710000 3.51268
720000 3.49128
730000 3.47583
740000 3.46602
750000 3.46156
760000 3.46218
770000 3.46762
780000 3.47765
790000 3.49204
800000 3.51057
810000 3.53303
820000 3.5592
830000 3.58891
840000 3.62199
850000 3.65828
860000 3.69761
870000 3.73982
880000 3.78476
890000 3.83229
900000 3.8823
910000 3.93466
920000 3.98925
930000 4.04596
940000 4.10467
950000 4.16526
960000 4.22768
970000 4.2918
980000 4.35756
990000 4.42485
1000000 4.4936
1010000 4.56373
1020000 4.63515
1030000 4.70782
1040000 4.78163
1050000 4.85654
1060000 4.93249
1070000 5.00941
1080000 5.08724
1090000 5.16597
1100000 5.2455
1110000 5.32578
1120000 5.40677
1130000 5.48841
1140000 5.57066
1150000 5.65348
1160000 5.73682
1170000 5.82067
1180000 5.90498
1190000 5.98974
1200000 6.0749
1210000 6.1604
1220000 6.24623
1230000 6.33236
1240000 6.41875
1250000 6.50538
1260000 6.59222
1270000 6.67927
1280000 6.76649
1290000 6.85386
1300000 6.94135
1310000 7.02895
1320000 7.11663
1330000 7.20436
1340000 7.29213
1350000 7.37992
1360000 7.46771
1370000 7.55548
1380000 7.64322
1390000 7.73092
1400000 7.81856
1410000 7.9061
1420000 7.99356
1430000 8.08092
1440000 8.16815
1450000 8.25525
1460000 8.34221
1470000 8.42901
1480000 8.51565
1490000 8.60213
1500000 8.68842
1510000 8.77453
1520000 8.86044
1530000 8.94615
1540000 9.03163
1550000 9.1169
1560000 9.20193
1570000 9.28672
1580000 9.37128
1590000 9.4556
1600000 9.53967
1610000 9.62349
1620000 9.70647
1630000 9.7875
1640000 9.86828
1650000 9.94883
1660000 10.0291
1670000 10.1092
1680000 10.189
1690000 10.2686
1700000 10.3479
1710000 10.4269
1720000 10.5057
1730000 10.5842
1740000 10.6624
1750000 10.7404
1760000 10.818
1770000 10.8954
1780000 10.9725
1790000 11.0493
1800000 11.1258
1810000 11.202
1820000 11.2773
1830000 11.3486
1840000 11.4153
1850000 11.4775
1860000 11.5353
1870000 11.5889
1880000 11.6384
1890000 11.6838
1900000 11.7253
1910000 11.7628
1920000 11.7966
1930000 11.8267
1940000 11.8532
1950000 11.8761
1960000 11.8956
1970000 11.9117
1980000 11.9245
1990000 11.934
2000000 11.9404
