#time deltaF
0 0
10000 20.0301
20000 11.9999
30000 10.4299
40000 9.46333
50000 8.54856
60000 7.98895
70000 7.48944
80000 7.1336
90000 6.76947
100000 6.49067
110000 6.36738
120000 6.45264
130000 6.49436
140000 6.30888
150000 6.24552
160000 6.28651
170000 6.33118
180000 6.36571
190000 6.39434
200000 6.42612
210000 6.45267
220000 6.48972
230000 6.51177
240000 6.53406
250000 6.54297
260000 6.54784
270000 6.64879
280000 6.78439
290000 6.91113
300000 7.02728
310000 7.13384
320000 7.2498
330000 7.35433
340000 7.45887
350000 7.55239
360000 7.6388
370000 7.71601
380000 7.80015
390000 7.87892
400000 7.9339
410000 7.96746
420000 8.00038
430000 8.03685
440000 8.06849
450000 8.06531
460000 8.04197
470000 8.00108
480000 7.96366
490000 7.92786
500000 7.88815
510000 7.84992
520000 7.81095
530000 7.78726
540000 7.78309
550000 7.79048
560000 7.85156
570000 7.91088
580000 7.97351
590000 8.03118
600000 8.0907
610000 8.14384
620000 8.19553
630000 8.24728
640000 8.29796
650000 8.34699
660000 8.397
670000 8.44505
680000 8.49313
690000 8.54081
700000 8.54283
710000 8.55703
720000 8.57134
730000 8.58423
740000 8.60063
750000 8.61263
760000 8.62522
770000 8.64113
780000 8.6555
790000 8.66952
800000 8.68498
810000 8.70031
820000 8.71251
830000 8.72572
840000 8.74044
850000 8.75284
860000 8.76536
870000 8.77734
880000 8.8139
890000 8.85054
900000 8.88579
910000 8.9214
920000 8.95843
930000 8.99387
940000 9.02748
950000 9.05902
960000 9.09197
970000 9.12535
980000 9.15634
990000 9.18117
1000000 9.21161
1010000 9.23128
1020000 9.23852
1030000 9.23708
1040000 9.22759
1050000 9.20902
1060000 9.19949
1070000 9.19017
1080000 9.19116
1090000 9.2011
1100000 9.21279
1110000 9.22207
1120000 9.23304
1130000 9.23952
1140000 9.24883
1150000 9.25746
1160000 9.26591
1170000 9.27374
1180000 9.27357
1190000 9.26377
1200000 9.26122
1210000 9.25009
1220000 9.25394
1230000 9.26057
1240000 9.2604
1250000 9.25371
1260000 9.24351
1270000 9.2332
1280000 9.2239
1290000 9.21386
1300000 9.20398
1310000 9.19258
1320000 9.18437
1330000 9.16466
1340000 9.15568
1350000 9.14682
1360000 9.13654
1370000 9.13113
1380000 9.13975
1390000 9.14557
1400000 9.1532
1410000 9.16115
1420000 9.16593
1430000 9.17316
1440000 9.17992
1450000 9.18612
1460000 9.19173
1470000 9.1972
1480000 9.19706
1490000 9.18631
1500000 9.17635
1510000 9.16363
1520000 9.1531
1530000 9.14258
1540000 9.13993
1550000 9.14552
1560000 9.15001
1570000 9.15493
1580000 9.16067
1590000 9.16625
1600000 9.17253
1610000 9.16771
1620000 9.15751
1630000 9.14729
1640000 9.12895
1650000 9.09147
1660000 9.04925
1670000 9.00755
1680000 8.97907
1690000 8.95177
1700000 8.92611
1710000 8.90086
1720000 8.87505
1730000 8.849
1740000 8.82132
1750000 8.79856
1760000 8.78644
1770000 8.76656
1780000 8.77068
1790000 8.77537
1800000 8.7794
1810000 8.7708
1820000 8.76036
1830000 8.74795
1840000 8.74543
1850000 8.74891
1860000 8.75248
1870000 8.75625
1880000 8.75301
1890000 8.74235
1900000 8.73152
1910000 8.72331
1920000 8.72634
1930000 8.73016
1940000 8.73227
1950000 8.73511
1960000 8.73793
1970000 8.74221
1980000 8.74516
1990000 8.7487
2000000 8.73697
