#! FIELDS time p.x p.y metad.bias metad.rct metad.maxbias metad.instwork ene
 167.500000 1.39601 -1.19596 7.50925 12.888 14.6969 168.377 6.49431
 170.000000 1.71413 -0.895426 8.30784 12.8808 14.6969 106.723 3.4206
 172.500000 2.15567 -0.919711 6.07918 12.8731 14.6969 140.788 5.85508
 175.000000 1.78979 -0.737068 9.00401 12.8668 14.6969 251.465 3.48032
 177.500000 2.16605 -0.918717 6.82497 12.8599 14.6969 154.505 5.99436
 180.000000 1.81069 -0.573438 9.7427 12.8548 14.6969 190.841 4.59987
 182.500000 1.21747 -1.05528 7.86534 12.8486 14.6969 134.522 6.35487
 185.000000 2.13173 -0.580828 8.06021 12.8437 14.6969 60.9151 6.73719
 187.500000 2.1081 -0.814672 8.81998 12.8402 14.6969 227.847 4.97698
 190.000000 1.59389 -0.688969 10.3886 12.8391 14.6969 206.9 4.19782
 192.500000 2.10582 -0.98649 9.42528 12.8388 14.6969 144.898 5.73808
 195.000000 1.68533 -0.772762 11.2843 12.8428 14.6969 186.951 3.51418
 197.500000 1.47174 -0.85368 10.5508 12.848 14.6969 143.334 4.37147
 200.000000 -0.201515 -1.30207 3.15729 12.8397 14.6969 51.5145 12.0232
 202.500000 0.351035 -1.34031 3.6049 12.8314 14.6969 254.83 10.9495
 205.000000 -0.096647 -1.35598 4.33408 12.8236 14.6969 185.528 11.6273
 207.500000 -0.059656 -1.38632 5.11163 12.816 14.6969 348.829 11.4858
 210.000000 -0.288053 -1.32176 5.3904 12.8086 14.6969 270.18 12.1553
 212.500000 -0.0628776 -1.2531 6.32497 12.8015 14.6969 127.263 11.9557
 215.000000 -0.294735 -1.31005 6.51412 12.7946 14.6969 239.172 12.2162
 217.500000 0.34025 -1.46889 5.65721 12.787 14.6969 242.921 11.1593
 220.000000 1.19906 -0.867863 8.97308 12.7892 14.6969 76.0814 6.40598
 222.500000 0.569838 -1.27933 5.59991 12.7818 14.6969 105.961 10.3704
 225.000000 0.803467 -0.934723 6.76657 12.7767 14.6969 305.542 9.55015
 227.500000 1.10799 -0.862734 9.24879 12.7793 14.6969 228.461 7.20626
 230.000000 2.04697 -1.09234 10.7929 12.7926 14.6969 76.0919 6.44322
 232.500000 1.37862 -0.759772 11.2773 12.8098 14.6969 72.1843 5.24886
 235.000000 2.07922 -1.0397 10.8387 12.8315 14.6969 57.4374 6.03287
 237.500000 2.27945 -0.977606 8.12977 12.8513 14.6969 140.741 8.40518
 240.000000 2.37571 -0.952958 6.88999 12.871 14.6969 223.9 10.3593
 242.500000 2.11029 -0.527422 11.6548 12.9098 14.6969 211.171 7.13878
 245.000000 1.53243 -0.646376 12.5546 12.9603 14.6969 118.797 4.77599
 247.500000 0.89709 -1.13091 8.40714 12.9661 14.6969 104.299 8.63122
 250.000000 1.36884 -0.921088 12.1337 13.0149 14.6969 182.56 5.04549
 252.500000 2.05724 -0.968845 12.6897 13.0798 14.6969 61.1124 5.05302
 255.000000 1.48919 -0.831394 13.1139 13.1563 14.6969 121.639 4.28855
 257.500000 0.94715 -0.960158 9.50121 13.1755 14.6969 72.8087 8.33177
 260.000000 1.38507 -0.680007 13.0358 13.2536 14.6969 173.425 5.58397
 262.500000 1.13495 -0.832269 11.6935 13.3048 14.6969 99.8286 7.06248
 265.000000 0.750484 -1.03071 8.56122 13.3161 14.6969 127.409 9.64135
 267.500000 0.196227 -1.44284 7.79867 13.3104 14.6969 110.745 11.1671
 270.000000 0.792274 -1.24577 9.47697 13.3269 14.6969 142.404 9.45721
 272.500000 -0.238957 -1.14714 7.70608 13.321 14.6969 38.5455 12.8538
 275.000000 0.221093 -1.45176 8.5883 13.3161 14.6969 224.602 11.1627
 277.500000 0.613542 -1.28541 9.0274 13.3212 14.6969 167.089 10.2375
 280.000000 1.6783 -0.780941 14.5108 13.4375 14.7955 39.1081 3.51308
 282.500000 2.06396 -0.947466 13.1721 13.5343 14.9846 112.605 4.95478
 285.000000 2.23566 -1.00098 10.8605 13.621 15.1374 125.253 7.82563
 287.500000 1.64609 -1.14567 14.9251 13.7587 15.3497 135.828 5.41189
 290.000000 1.43185 -0.878084 14.4049 13.8834 15.5 85.4848 4.61299
 292.500000 1.37702 -0.796498 14.409 14.0052 15.6343 95.2382 5.13579
 295.000000 0.578623 -1.07993 9.38411 14.0096 15.636 81.8792 10.561
 297.500000 0.625061 -0.749935 9.97774 14.0177 15.6385 159.322 11.9623
 300.000000 0.831745 -0.74826 11.4899 14.048 15.6501 188.176 10.2395
 302.500000 0.242505 -1.1814 9.82707 14.0447 15.6501 119.391 11.5793
 305.000000 1.47603 -0.423447 15.1545 14.1873 15.82 112.687 7.09862
 307.500000 2.44941 -0.824674 7.01331 14.247 15.8883 18.6256 11.8587
 310.000000 2.24511 -0.744454 11.6117 14.3427 16.0122 248.758 7.15873
 312.500000 1.77882 -0.593914 16.0115 14.4958 16.2145 67.0891 4.39545
 315.000000 1.6267 -0.777691 16.0243 14.6538 16.4026 62.8838 3.69564
 317.500000 2.42845 -0.8735 8.32609 14.7286 16.4831 54.4361 11.3081
 320.000000 1.82957 -0.932089 16.4473 14.883 16.6741 114.057 3.55504
 322.500000 2.2884 -0.839652 11.754 14.9867 16.7922 50.8473 7.82016
 325.000000 1.94386 -0.651787 16.459 15.1336 16.9693 107.663 4.32623
 327.500000 1.98699 -0.914929 16.3961 15.2775 17.1388 74.0401 4.12332
 330.000000 2.31982 -0.814279 11.6815 15.3862 17.2577 72.5124 8.48345
 332.500000 1.82154 -0.914112 17.2575 15.5432 17.4338 145.524 3.46611
 335.000000 1.69632 -0.490091 17.1894 15.7003 17.6003 69.7825 5.5084
 337.500000 1.20564 -0.630303 14.5978 15.7771 17.6511 61.5829 7.4484
 340.000000 1.21711 -0.822239 14.9135 15.8583 17.7057 69.1791 6.37102
 342.500000 1.57454 -1.07969 17.116 16.005 17.8513 83.5189 4.7693
 345.000000 0.163732 -0.920158 10.1744 16.0002 17.8513 26.0843 13.3623
 347.500000 1.2543 -1.00864 15.5102 16.0917 17.9152 51.1465 5.97313
 350.000000 2.10921 -1.03478 15.9472 16.214 18.0529 16.9964 6.32484
 352.500000 2.00036 -0.801216 17.3236 16.3474 18.2015 85.2928 4.00423
 355.000000 2.25057 -0.637637 13.8937 16.4579 18.3197 53.4006 8.0613
 357.500000 1.53297 -0.80099 17.4222 16.5919 18.4434 77.577 4.08756
 360.000000 2.21894 -0.8318 14.7947 16.7045 18.5645 63.1089 6.52908
 362.500000 2.28241 -0.721415 13.7347 16.8123 18.6796 110.268 8.00363
 365.000000 2.10233 -0.923917 17.1394 16.936 18.8146 117.216 5.21018
 367.500000 2.19728 -0.557414 15.8532 17.0532 18.9416 73.9155 8.0522
 370.000000 2.20442 -0.611786 15.9297 17.1705 19.0676 89.25 7.49835
 372.500000 1.74318 -0.628031 18.8263 17.3087 19.2077 96.1567 4.13831
 375.000000 0.515651 -1.44557 10.8653 17.3054 19.2077 12.5958 10.9892
 377.500000 -0.181233 -1.5995 9.27752 17.3004 19.2077 146.859 11.5947
 380.000000 -0.342145 -1.14833 8.52912 17.2951 19.2077 182.97 13.0702
 382.500000 -0.184892 -1.42604 10.1012 17.2903 19.2077 180.156 11.6135
 385.000000 -0.359275 -1.70818 9.21584 17.2852 19.2077 149.012 12.3967
 387.500000 -0.447535 -1.65739 8.99466 17.2799 19.2077 192.721 12.6084
 390.000000 -0.257397 -1.30431 10.7877 17.2752 19.2077 204.672 12.1429
 392.500000 -0.290124 -1.19587 10.9301 17.2706 19.2077 160.267 12.708
 395.000000 -0.659601 -0.872836 8.81804 17.2652 19.2077 154.668 14.8998
 397.500000 -0.463019 -0.9992 10.3346 17.2603 19.2077 199.047 14.0865
 400.000000 -0.272787 -1.22491 11.9775 17.256 19.2077 150.197 12.5257
 402.500000 -0.327199 -1.51535 11.9705 17.2517 19.2077 131.101 11.8775
 405.000000 -0.804075 -1.51511 9.62963 17.2465 19.2077 135.918 15.4551
 407.500000 -0.557996 -1.30407 10.8913 17.2418 19.2077 187.289 13.2358
 410.000000 -0.577671 -1.06485 11.1272 17.2372 19.2077 160.121 14.0745
 412.500000 0.355466 -1.35912 11.6933 17.2331 19.2077 96.3146 10.9451
 415.000000 0.776953 -1.25126 12.5479 17.2391 19.2102 130.285 9.54021
 417.500000 1.02377 -0.667738 14.472 17.2689 19.2241 130.231 8.93853
 420.000000 1.30181 -0.539703 16.6375 17.3472 19.277 96.3656 7.26764
 422.500000 2.23391 -0.868595 15.631 17.4564 19.3964 27.9938 6.84779
 425.000000 1.46378 -0.881605 17.8071 17.5626 19.4839 64.3813 4.41069
 427.500000 1.54854 -0.605336 18.4383 17.6811 19.5899 63.4822 4.9763
 430.000000 1.09239 -0.807862 15.5286 17.7228 19.6117 49.5972 7.53775
 432.500000 1.02884 -1.26177 15.227 17.7565 19.6267 68.7048 8.54194
 435.000000 1.73676 -0.89571 19.4774 17.8847 19.7587 96.1867 3.39337
 437.500000 1.30184 -0.939833 17.5079 17.9628 19.8113 61.7622 5.53343
 440.000000 2.08673 -0.900067 18.3863 18.0704 19.9326 70.6174 4.916
 442.500000 1.69258 -0.978304 19.6554 18.1942 20.0563 44.6149 3.78263
 445.000000 1.89272 -1.10007 19.9939 18.3127 20.185 36.6337 5.35168
 447.500000 0.696145 -0.976252 12.9744 18.3163 20.1863 22.2073 10.1893
 450.000000 1.53266 -0.933982 19.1968 18.4262 20.2838 70.5579 4.10115
 452.500000 0.555894 -1.44268 12.629 18.4252 20.2838 29.7129 10.9463
 455.000000 0.640389 -1.03352 13.2532 18.4269 20.2847 133.927 10.3505
 457.500000 1.16438 -1.21006 17.121 18.4795 20.3157 106.325 7.54145
 460.000000 1.14202 -1.02489 17.1406 18.5296 20.3431 80.0437 6.80322
 462.500000 0.841398 -1.52266 14.9705 18.5451 20.3477 56.6748 11.7737
 465.000000 0.807839 -1.27498 14.9448 18.5586 20.3511 85.0835 9.50844
 467.500000 1.13628 -0.98299 17.5836 18.6099 20.3775 87.5508 6.8082
 470.000000 -0.00499949 -1.22126 13.6195 18.6061 20.3775 28.6756 11.9901
 472.500000 -0.621465 -1.30836 11.2864 18.6017 20.3775 106.775 13.5909
 475.000000 -0.623134 -0.42804 11.6191 18.5974 20.3775 157.817 15.8317
 477.500000 -1.3778 0.540625 12.7874 18.5935 20.3775 101.456 4.03288
 480.000000 -1.26041 0.802399 12.4794 18.5895 20.3775 108.9 4.28697
 482.500000 -1.8655 0.870854 14.8794 18.5864 20.3775 64.3812 0.169211
 485.000000 -1.92632 0.878927 15.0125 18.5836 20.3775 105.171 0.25009
 487.500000 -2.33473 0.594541 10.6087 18.58 20.3775 60.1515 5.37478
 490.000000 -2.27929 0.82413 11.9685 18.5767 20.3775 175.434 3.17608
 492.500000 -2.09726 0.792976 14.7248 18.5742 20.3775 132.389 0.847305
 495.000000 -2.33607 1.03388 11.4514 18.5711 20.3775 95.2127 6.15392
 497.500000 -2.52051 0.802748 8.01618 18.5673 20.3775 151.455 9.07131
 500.000000 -2.1911 0.933846 14.4982 18.5652 20.3775 213.012 2.46278
 502.500000 -1.81116 0.798218 16.0346 18.5636 20.3775 66.5494 0.0705001
 505.000000 -1.58011 1.04047 14.967 18.5617 20.3775 70.4553 2.276
 507.500000 -1.31195 0.827552 13.4421 18.5589 20.3775 107.812 3.69896
 510.000000 -1.02907 0.904155 12.0151 18.5551 20.3775 126.08 6.82352
 512.500000 -1.00077 0.761702 12.207 18.5513 20.3775 130.38 7.44177
 515.000000 -2.06172 0.855973 16.2127 18.5508 20.3775 52.973 0.718746
 517.500000 -1.98463 0.744519 16.785 18.5509 20.3775 72.1791 0.211139
 520.000000 -1.51883 0.767589 15.386 18.5504 20.3775 56.5895 1.72418
 522.500000 -1.61925 0.546929 16.1698 18.551 20.3775 63.1477 1.90073
 525.000000 -1.83329 0.677107 17.2593 18.5531 20.3775 77.7616 0.2522
 527.500000 -1.38552 1.00477 15.0596 18.5532 20.3775 58.4145 3.40558
 530.000000 -1.99655 0.706237 17.3361 18.5565 20.3775 67.8221 0.357582
 532.500000 -2.52283 0.579842 8.87963 18.5565 20.3775 64.2304 10.9325
 535.000000 -1.00339 0.654133 12.7862 18.5538 20.3775 37.4885 7.84181
 537.500000 -1.94747 0.661184 17.8059 18.5592 20.3775 33.9213 0.386702
 540.000000 -1.87691 0.755836 18.0018 18.5659 20.3775 60.3034 0.00790208
 542.500000 -1.47515 1.04019 16.1847 18.5709 20.3775 64.7544 2.94045
 545.000000 -1.67567 0.791681 17.5992 18.5797 20.3775 85.0424 0.592096
 547.500000 -1.74446 0.515602 18.0938 18.5907 20.3775 75.3852 1.54029
 550.000000 -1.58393 0.64147 17.3815 18.6018 20.3775 58.1609 1.57721
 552.500000 -2.38249 0.927744 12.6372 18.611 20.3775 35.5156 5.81029
 555.000000 -2.35962 0.735131 13.4333 18.6222 20.3775 141.913 4.83077
 557.500000 -2.39815 0.712501 12.8507 18.6342 20.3775 127.524 5.84371
 560.000000 -2.59017 0.683175 8.62591 18.6425 20.3775 131.49 12.1421
 562.500000 -1.61847 0.551955 17.8603 18.6615 20.3775 104.734 1.8694
 565.000000 -1.77769 0.997402 18.9016 18.6854 20.3775 71.0631 1.11751
 567.500000 -1.98669 1.01904 19.1915 18.7115 20.3775 49.7098 1.63933
 570.000000 -2.07333 0.801691 18.8426 18.7395 20.3775 41.2159 0.668713
 572.500000 -1.61304 0.93344 18.2634 18.7687 20.3775 34.2317 1.31624
 575.000000 -1.27778 0.731382 15.5925 18.7834 20.3775 48.2166 4.2414
 577.500000 -1.85067 0.932907 19.7039 18.8207 20.3775 77.1787 0.509463
 580.000000 -2.49967 0.811444 11.3855 18.8458 20.3775 38.4421 8.40963
 582.500000 -1.91418 0.839512 19.963 18.8885 20.3775 53.7398 0.0886609
 585.000000 -2.29441 0.885551 16.381 18.9269 20.3775 47.9969 3.68706
 587.500000 -1.33165 0.783933 16.3677 18.9514 20.3775 30.0536 3.53
 590.000000 -2.01412 0.715644 20.0163 19.0006 20.3775 72.8344 0.407285
 592.500000 -2.59831 0.770299 9.51661 19.0297 20.4378 38.6126 11.8936
 595.000000 -2.07103 0.762885 19.9216 19.083 20.5573 125.025 0.652508
 597.500000 -2.35415 0.703353 15.8509 19.1312 20.6563 49.5312 4.85966
 600.000000 -2.13611 0.67831 19.6345 19.1887 20.7721 68.5945 1.4924
 602.500000 -2.34063 0.985606 16.4581 19.2432 20.8722 52.1549 5.52999
 605.000000 -1.95583 0.686678 20.8705 19.3096 20.9901 86.2629 0.289705
 607.500000 -1.54631 0.658331 18.6467 19.3646 21.0704 28.202 1.79693
 610.000000 -1.16732 1.13291 15.1338 19.383 21.09 42.0126 6.13256
 612.500000 -1.00863 1.25197 13.929 19.3905 21.0974 83.7505 8.34019
 615.000000 -1.24245 0.467927 16.2964 19.4166 21.1243 56.3054 6.01347
 617.500000 -1.66381 0.626388 20.0101 19.4844 21.2215 67.4294 1.12064
 620.000000 -1.48438 0.724978 18.7519 19.5392 21.2904 54.898 2.11076
 622.500000 -1.03829 0.733105 14.6852 19.551 21.3002 62.056 7.08563
 625.000000 -1.57638 0.640469 19.7111 19.6165 21.3831 81.5495 1.63916
 627.500000 -1.71083 0.543062 20.7312 19.6923 21.4834 27.7011 1.43534
 630.000000 -1.6011 0.603521 20.138 19.7633 21.5722 38.9471 1.65267
 632.500000 -1.12082 0.786759 15.8306 19.7847 21.5895 39.5133 5.93216
 635.000000 -2.52568 0.768213 12.2655 19.8364 21.6519 36.9818 9.29693
 637.500000 -2.55662 0.820265 11.7642 19.8864 21.714 122.694 10.2938
 640.000000 -2.61576 0.82312 10.547 19.9314 21.7656 155.356 12.4991
 642.500000 -2.33467 0.744748 17.7364 19.9988 21.8512 126.955 4.26202
 645.000000 -2.23509 0.770455 19.674 20.0722 21.9457 82.0722 2.43966
 647.500000 -2.4981 0.748312 14.2118 20.1324 22.0151 43.7989 8.47676
 650.000000 -1.99271 0.931123 21.9734 20.216 22.1183 106.633 0.772592
 652.500000 -1.49756 0.898366 19.6558 20.2778 22.1791 18.3003 2.00373
 655.000000 -1.2116 1.32956 17.0744 20.3063 22.1998 48.8508 8.11621
 657.500000 -0.898802 0.769236 14.1787 20.3112 22.2027 75.2443 8.63388
 660.000000 -2.13472 0.790708 21.3297 20.3903 22.2988 53.3502 1.18734
 662.500000 -2.47115 0.796849 15.26 20.4543 22.369 42.928 7.55353
 665.000000 -1.52082 0.762041 20.1859 20.519 22.4306 64.9627 1.71452
 667.500000 -1.46103 0.492217 19.8347 20.5773 22.4825 57.1269 3.55848
 670.000000 -1.87297 0.708591 22.404 20.6638 22.5803 48.2122 0.107282
 672.500000 -1.80249 0.903274 22.2762 20.7498 22.6738 29.3891 0.385105
 675.000000 -1.78814 0.616591 22.3172 20.8354 22.7653 46.0821 0.652723
 677.500000 -1.6445 0.849713 21.5876 20.9137 22.8427 39.5585 0.830111
 680.000000 -1.60514 0.469479 21.4147 20.989 22.9168 52.4948 2.62377
 682.500000 -1.3089 0.649178 18.8499 21.0314 22.949 51.4983 4.19005
 685.000000 -1.75763 0.662842 22.5423 21.1157 23.0371 60.3449 0.500875
 687.500000 -1.56657 0.905684 21.4296 21.1879 23.1037 43.8572 1.49972
 690.000000 -1.52438 0.898546 21.2029 21.2562 23.1667 32.2112 1.78958
 692.500000 -0.723194 0.74446 13.5896 21.2561 23.1677 35.8686 10.7515
 695.000000 -1.43749 0.828556 20.5749 21.3152 23.2186 64.2871 2.42896
 697.500000 -0.594673 1.01816 13.6931 21.3131 23.2186 50.8984 11.1182
 700.000000 -0.923522 1.00153 15.3015 21.3215 23.2231 93.6155 7.96396
 702.500000 -2.40061 0.808124 17.3373 21.3836 23.2859 9.81533 5.6688
 705.000000 -2.02172 0.636647 23.0264 21.4639 23.3734 82.2571 0.83164
 707.500000 -2.20565 0.733686 21.3729 21.5366 23.4527 35.1635 2.09311
 710.000000 -2.27214 0.763559 20.3972 21.6066 23.5277 43.7989 3.04119
 712.500000 -1.30559 1.10938 19.5368 21.6476 23.557 25.1977 4.80799
 715.000000 -1.44751 0.930737 21.0478 21.7053 23.6035 65.0237 2.52983
 717.500000 -1.36165 0.696696 20.3553 21.7535 23.6412 45.1801 3.42196
 720.000000 -1.97525 0.395098 23.5525 21.8332 23.7268 30.1849 3.2228
 722.500000 -1.17319 0.898922 18.4263 21.8611 23.7447 30.2878 5.21454
 725.000000 -1.76756 1.05893 23.4709 21.9415 23.8271 62.6983 1.8096
 727.500000 -1.24028 0.963943 19.3778 21.9766 23.8506 17.5756 4.60413
 730.000000 -1.66518 0.593355 23.1379 22.0525 23.9239 51.3262 1.30554
 732.500000 -1.52488 0.951866 22.3108 22.1179 23.982 37.3868 2.00196
 735.000000 -1.24602 0.975011 19.6999 22.1548 24.0081 29.279 4.57894
 737.500000 -0.641846 1.07054 14.2853 22.1538 24.0081 33.9722 10.6358
 740.000000 -0.782682 0.973514 15.0869 22.1564 24.0098 87.2547 9.41326
 742.500000 -1.64477 0.912281 23.2946 22.2305 24.0817 49.6059 1.031
 745.000000 -1.58961 0.748849 23.0633 22.3009 24.1473 28.5586 1.18584
 747.500000 -0.940306 0.853218 16.6087 22.3117 24.1524 20.4023 7.90513
 750.000000 -0.934511 0.598359 16.7402 22.3223 24.1573 84.3978 8.96898
 752.500000 -1.79298 0.824334 24.0706 22.3999 24.2378 44.9117 0.14109
 755.000000 -1.82205 0.624816 24.2047 22.4771 24.3188 22.253 0.534272
 757.500000 -2.32012 1.06625 19.7879 22.5352 24.3783 9.09865 6.40446
 760.000000 -2.3525 0.874068 19.198 22.5921 24.4354 58.3348 4.76392
 762.500000 -2.43676 0.975717 17.2495 22.6448 24.4853 66.9682 7.67974
 765.000000 -2.11345 0.726987 23.4716 22.7125 24.5583 51.8564 1.06764
 767.500000 -2.11234 1.02228 23.571 22.7802 24.631 38.7515 2.59373
 770.000000 -2.33597 0.821488 20.0275 22.8388 24.6907 26.4788 4.23708
 772.500000 -2.34728 0.9713 19.9007 22.8972 24.7493 58.5984 5.48983
 775.000000 -2.01136 0.91071 24.5503 22.968 24.8251 60.5472 0.713011
 777.500000 -1.48672 0.725986 22.7401 23.0233 24.8712 31.0635 2.08683
 780.000000 -1.68383 0.936182 24.1896 23.0928 24.9386 35.8206 0.955369
 782.500000 -0.548241 1.19997 14.8371 23.0906 24.9386 28.0795 11.3643
 785.000000 -1.16886 0.893308 19.6773 23.1153 24.9538 50.0018 5.26056
 787.500000 -0.617616 1.26606 15.2136 23.1138 24.9538 40.9341 11.0511
 790.000000 -1.41945 0.508091 22.4457 23.1628 24.9924 75.9593 3.83382
 792.500000 -2.48723 0.715061 16.4315 23.212 25.0398 9.43711 8.30813
 795.000000 -2.43623 0.888003 18.0472 23.264 25.0903 94.475 6.8411
 797.500000 -2.55698 0.73977 14.7244 23.3098 25.1349 75.3205 10.4884
 800.000000 -2.61361 0.861106 13.2409 23.3518 25.1735 109.781 12.492
 802.500000 -2.29821 0.39882 21.8598 23.4094 25.2325 119.763 7.71753
 805.000000 -2.19662 0.575104 23.6229 23.4706 25.2984 44.7693 3.08136
 807.500000 -1.78227 0.747771 24.9723 23.5394 25.366 39.6709 0.165917
 810.000000 -1.74118 1.02055 24.8667 23.6067 25.4319 35.6551 1.42348
 812.500000 -1.2429 0.859257 20.8362 23.6345 25.4501 23.0241 4.44007
 815.000000 -1.57982 0.950785 24.0443 23.6925 25.5019 50.2527 1.61584
 817.500000 -1.71656 1.03869 24.9439 23.7581 25.5653 23.9299 1.68013
 820.000000 -1.99865 0.970856 25.4433 23.8235 25.6345 32.091 1.15092
 822.500000 -2.60626 0.871389 13.8842 23.8648 25.6721 12.9382 12.2477
 825.000000 -2.64746 0.771932 12.8654 23.9033 25.706 63.5983 13.8798
 827.500000 -1.86461 0.886163 25.6379 23.97 25.7739 74.6984 0.235668
 830.000000 -1.6255 0.379489 24.608 24.0287 25.8285 29.3998 3.40666
 832.500000 -1.27317 0.728732 21.4515 24.0581 25.8486 31.0042 4.3015
 835.000000 -1.14461 0.76971 20.0266 24.0773 25.8597 44.8287 5.69176
 837.500000 -0.796741 0.658275 16.4421 24.0789 25.8609 54.8288 10.3199
