#time deltaF
0 0
10000 15.6285
20000 12.8398
30000 8.22759
40000 6.46828
50000 5.99026
60000 5.88615
70000 5.77436
80000 5.91154
90000 6.74985
100000 7.45954
110000 7.92167
120000 8.44141
130000 9.04394
140000 9.59139
150000 9.80783
160000 10.0858
170000 10.3377
180000 10.4141
190000 10.339
200000 10.3233
210000 10.2568
220000 10.1871
230000 10.1327
240000 10.1389
250000 10.0664
260000 9.87629
270000 9.70216
280000 9.53968
290000 9.38968
300000 9.24619
310000 9.05922
320000 8.82935
330000 8.71412
340000 8.61532
350000 8.48661
360000 8.28449
370000 8.10383
380000 7.92683
390000 7.75904
400000 7.60043
410000 7.44746
420000 7.30893
430000 7.17382
440000 7.04851
450000 6.98165
460000 6.9408
470000 6.92471
480000 7.04521
490000 7.20845
500000 7.3934
510000 7.57406
520000 7.74307
530000 7.90584
540000 8.06535
550000 8.21794
560000 8.37025
570000 8.48223
580000 8.55495
590000 8.62698
600000 8.69546
610000 8.75809
620000 8.76772
630000 8.77357
640000 8.78082
650000 8.79765
660000 8.79998
670000 8.80239
680000 8.79635
690000 8.74114
700000 8.68769
710000 8.63568
720000 8.6331
730000 8.63651
740000 8.63815
750000 8.64162
760000 8.64579
770000 8.65332
780000 8.65642
790000 8.64355
800000 8.60033
810000 8.56033
820000 8.5171
830000 8.47338
840000 8.4318
850000 8.39193
860000 8.356
870000 8.31987
880000 8.31139
890000 8.31701
900000 8.32975
910000 8.3557
920000 8.40323
930000 8.44666
940000 8.53049
950000 8.65538
960000 8.77599
970000 8.89576
980000 9.0125
990000 9.10633
1000000 9.15911
1010000 9.19531
1020000 9.20825
1030000 9.24197
1040000 9.27572
1050000 9.3102
1060000 9.37908
1070000 9.41547
1080000 9.45555
1090000 9.5213
1100000 9.5856
1110000 9.648
1120000 9.69769
1130000 9.7515
1140000 9.82265
1150000 9.91627
1160000 10.0068
1170000 10.0971
1180000 10.1802
1190000 10.2157
1200000 10.2173
1210000 10.2062
1220000 10.1954
1230000 10.184
1240000 10.1477
1250000 10.1053
1260000 10.0668
1270000 10.0279
1280000 10.007
1290000 10.0264
1300000 10.02
1310000 10.0402
1320000 10.0628
1330000 10.0829
1340000 10.1012
1350000 10.1225
1360000 10.1416
1370000 10.1389
1380000 10.1215
1390000 10.0867
1400000 10.0492
1410000 10.0125
1420000 9.9866
1430000 10.0049
1440000 10.026
1450000 10.063
1460000 10.1086
1470000 10.1529
1480000 10.1686
1490000 10.185
1500000 10.2022
1510000 10.2258
1520000 10.2684
1530000 10.3107
1540000 10.364
1550000 10.4314
1560000 10.4753
1570000 10.4947
1580000 10.5062
1590000 10.5213
1600000 10.5345
1610000 10.5774
1620000 10.6395
1630000 10.7038
1640000 10.7877
1650000 10.8555
1660000 10.9147
1670000 10.9481
1680000 10.9423
1690000 10.9072
1700000 10.8807
1710000 10.8445
1720000 10.7884
1730000 10.7285
1740000 10.6301
1750000 10.5476
1760000 10.4894
1770000 10.4329
1780000 10.323
1790000 10.1841
1800000 10.0491
1810000 9.9349
1820000 9.82175
1830000 9.72695
1840000 9.63948
1850000 9.55082
1860000 9.45847
1870000 9.35313
1880000 9.24823
1890000 9.17264
1900000 9.09847
1910000 9.0171
1920000 8.93666
1930000 8.85611
1940000 8.75725
1950000 8.65863
1960000 8.5648
1970000 8.49768
1980000 8.44208
1990000 8.38745
2000000 8.33884
