#time deltaF
300000 0
310000 0.008506
320000 0
330000 0
340000 0
350000 0.005758
360000 0.024428
370000 -16.461
380000 -13.3732
390000 -11.4043
400000 -9.85132
410000 -8.46568
420000 -7.2195
430000 -6.2042
440000 -5.32897
450000 -4.54261
460000 -3.86391
470000 -3.23606
480000 -2.69911
490000 -2.2466
500000 -1.77734
510000 -1.43014
520000 -1.10449
530000 -0.748527
540000 -0.49014
550000 -0.228633
560000 0.012939
570000 0.219959
580000 0.42845
590000 0.611833
600000 0.783669
610000 0.907005
620000 1.04897
630000 1.18281
640000 1.32221
650000 1.44469
660000 1.55652
670000 1.66464
680000 1.76721
690000 1.76453
700000 1.75052
710000 1.72993
720000 1.69919
730000 1.65171
740000 1.5919
750000 1.69242
760000 1.80607
770000 1.90579
780000 2.00822
790000 2.10194
800000 2.19945
810000 2.29125
820000 2.3745
830000 2.44532
840000 2.51859
850000 2.58624
860000 2.64869
870000 2.71894
880000 2.77482
890000 2.83653
900000 2.90058
910000 2.96233
920000 3.01574
930000 3.07518
940000 3.12818
950000 3.18719
960000 3.23537
970000 3.25888
980000 3.25226
990000 3.24316
1000000 3.22903
1010000 3.2104
1020000 3.18738
1030000 3.15644
1040000 3.11965
1050000 3.06656
1060000 3.00563
1070000 2.93257
1080000 2.84648
1090000 2.75065
1100000 2.63163
1110000 2.51469
1120000 2.38272
1130000 2.21911
1140000 2.05433
1150000 1.90643
1160000 1.74383
1170000 1.57951
1180000 1.57325
1190000 1.60586
1200000 1.64463
1210000 1.67828
1220000 1.71423
1230000 1.75741
1240000 1.8057
1250000 1.85062
1260000 1.88905
1270000 1.93431
1280000 1.92484
1290000 1.83526
1300000 1.73921
1310000 1.64306
1320000 1.54449
1330000 1.42833
1340000 1.31664
1350000 1.20246
1360000 1.09286
1370000 1.10275
1380000 1.13295
1390000 1.15984
1400000 1.19116
1410000 1.22192
1420000 1.2529
1430000 1.28611
1440000 1.31753
1450000 1.35026
1460000 1.38434
1470000 1.42466
1480000 1.45975
1490000 1.49516
1500000 1.53082
1510000 1.56907
1520000 1.60379
1530000 1.63874
1540000 1.6707
1550000 1.70438
1560000 1.73915
1570000 1.77014
1580000 1.80201
1590000 1.83405
1600000 1.86422
1610000 1.9006
1620000 1.93625
1630000 1.97014
1640000 2.00226
1650000 2.03512
1660000 2.06678
1670000 2.09923
1680000 2.132
1690000 2.16379
1700000 2.19065
1710000 2.21773
1720000 2.24648
1730000 2.27713
1740000 2.30524
1750000 2.32913
1760000 2.35712
1770000 2.38271
1780000 2.40929
1790000 2.43926
1800000 2.46587
1810000 2.49347
1820000 2.52055
1830000 2.54688
1840000 2.57089
1850000 2.59357
1860000 2.61378
1870000 2.6348
1880000 2.65719
1890000 2.68417
1900000 2.70704
1910000 2.72588
1920000 2.74783
1930000 2.76724
1940000 2.78896
1950000 2.8136
1960000 2.83441
1970000 2.85403
1980000 2.87728
1990000 2.9003
2000000 2.9157
