#time deltaF
300000 0
310000 0
320000 0
330000 0
340000 21.3243
350000 21.9631
360000 22.4595
370000 22.8962
380000 23.2743
390000 22.5839
400000 22.3
410000 22.5626
420000 22.7907
430000 22.3711
440000 22.5695
450000 22.5507
460000 22.2076
470000 22.2391
480000 22.3928
490000 22.1568
500000 22.1231
510000 22.2465
520000 22.1922
530000 22.1162
540000 22.1423
550000 22.1612
560000 21.4079
570000 17.5846
580000 16.213
590000 16.1459
600000 16.2273
610000 16.3081
620000 16.3817
630000 16.4502
640000 16.5212
650000 16.5821
660000 16.1282
670000 15.7375
680000 15.4915
690000 15.5493
700000 15.6144
710000 15.6752
720000 15.7312
730000 15.7852
740000 15.8399
750000 15.8934
760000 15.9458
770000 15.997
780000 16.0467
790000 16.0656
800000 15.9151
810000 15.7895
820000 15.6581
830000 15.5363
840000 15.4286
850000 15.3212
860000 15.2772
870000 15.1772
880000 14.9695
890000 14.7377
900000 14.3929
910000 14.117
920000 13.8992
930000 13.6888
940000 13.4703
950000 13.2707
960000 13.0777
970000 12.898
980000 12.7231
990000 12.5408
1000000 12.3743
1010000 12.2148
1020000 12.135
1030000 12.0804
1040000 12.03
1050000 12.07
1060000 12.1101
1070000 12.1514
1080000 12.1903
1090000 12.2273
1100000 12.2661
1110000 12.3012
1120000 12.3371
1130000 12.3726
1140000 12.4076
1150000 12.4454
1160000 12.4785
1170000 12.5118
1180000 12.5442
1190000 12.5777
1200000 12.6095
1210000 12.6403
1220000 12.6304
1230000 12.5767
1240000 12.5022
1250000 12.4308
1260000 12.3931
1270000 12.3729
1280000 12.3376
1290000 12.3019
1300000 12.2804
1310000 12.2626
1320000 12.2417
1330000 12.223
1340000 12.2082
1350000 12.1896
1360000 12.1699
1370000 12.148
1380000 12.1316
1390000 12.1122
1400000 12.0934
1410000 12.0766
1420000 12.0558
1430000 12.0349
1440000 12.0139
1450000 11.9955
1460000 11.983
1470000 11.9644
1480000 11.9476
1490000 11.9355
1500000 11.9174
1510000 11.8968
1520000 11.8797
1530000 11.8628
1540000 11.8517
1550000 11.8371
1560000 11.8607
1570000 11.8856
1580000 11.9026
1590000 11.8655
1600000 11.8515
1610000 11.8415
1620000 11.8283
1630000 11.799
1640000 11.7504
1650000 11.7004
1660000 11.6482
1670000 11.5946
1680000 11.5586
1690000 11.5438
1700000 11.5157
1710000 11.4607
1720000 11.4106
1730000 11.3572
1740000 11.3043
1750000 11.2472
1760000 11.198
1770000 11.1581
1780000 11.1456
1790000 11.127
1800000 11.1121
1810000 11.0953
1820000 11.0832
1830000 11.0704
1840000 11.0263
1850000 11.0072
1860000 10.9917
1870000 10.9777
1880000 10.9646
1890000 10.9515
1900000 10.9358
1910000 10.9204
1920000 10.9073
1930000 10.8967
1940000 10.8669
1950000 10.824
1960000 10.7672
1970000 10.6874
1980000 10.6075
1990000 10.5146
2000000 10.3978
