#time deltaF
0 0
10000 9.6428
20000 9.28845
30000 13.6274
40000 15.0897
50000 13.8693
60000 12.3323
70000 9.56472
80000 6.07532
90000 3.00634
100000 0.682514
110000 -1.2302
120000 -2.78893
130000 -4.13579
140000 -5.25639
150000 -5.61821
160000 -5.56775
170000 -5.5671
180000 -5.56259
190000 -5.53504
200000 -5.5119
210000 -5.48074
220000 -5.03007
230000 -4.45416
240000 -3.9317
250000 -3.44067
260000 -2.99622
270000 -2.52419
280000 -1.72272
290000 -0.962229
300000 -0.252123
310000 0.40044
320000 1.03449
330000 1.60898
340000 2.15735
350000 2.6932
360000 3.18673
370000 3.65829
380000 4.11292
390000 4.54985
400000 4.96852
410000 5.36228
420000 5.74468
430000 6.11428
440000 6.46897
450000 6.8128
460000 7.13751
470000 7.45566
480000 7.75987
490000 8.06437
500000 8.34915
510000 8.62818
520000 8.90296
530000 9.16491
540000 9.41927
550000 9.66659
560000 9.88497
570000 9.86002
580000 9.84176
590000 10.032
600000 10.2624
610000 10.4736
620000 10.6885
630000 10.8903
640000 11.095
650000 11.291
660000 11.2764
670000 11.2314
680000 11.2485
690000 11.4292
700000 11.6189
710000 11.802
720000 11.9764
730000 12.1473
740000 12.3093
750000 12.4734
760000 12.63
770000 12.7805
780000 12.9365
790000 13.0595
800000 13.0062
810000 12.9565
820000 12.9088
830000 12.8608
840000 12.8227
850000 12.7766
860000 12.7995
870000 12.7528
880000 12.5757
890000 12.3434
900000 11.9594
910000 11.6662
920000 11.4661
930000 11.2733
940000 11.0806
950000 10.9
960000 10.7215
970000 10.5495
980000 10.3801
990000 10.21
1000000 10.0495
1010000 9.89094
1020000 9.84548
1030000 9.83533
1040000 9.83121
1050000 9.96621
1060000 10.0993
1070000 10.2324
1080000 10.3627
1090000 10.4893
1100000 10.6221
1110000 10.746
1120000 10.8681
1130000 10.9857
1140000 11.1032
1150000 11.2207
1160000 11.3315
1170000 11.4468
1180000 11.5593
1190000 11.6705
1200000 11.7839
1210000 11.8883
1220000 11.8881
1230000 11.7657
1240000 11.5985
1250000 11.4502
1260000 11.3858
1270000 11.3651
1280000 11.3171
1290000 11.2646
1300000 11.2492
1310000 11.2328
1320000 11.2151
1330000 11.2015
1340000 11.1862
1350000 11.1714
1360000 11.1563
1370000 11.1437
1380000 11.1287
1390000 11.1127
1400000 11.0955
1410000 11.0803
1420000 11.0637
1430000 11.0493
1440000 11.0364
1450000 11.0204
1460000 11.0068
1470000 10.9925
1480000 10.9778
1490000 10.9686
1500000 10.9562
1510000 10.9426
1520000 10.9323
1530000 10.9155
1540000 10.9048
1550000 10.8959
1560000 10.9778
1570000 11.0645
1580000 11.136
1590000 11.0566
1600000 11.0427
1610000 11.0324
1620000 11.0214
1630000 10.9561
1640000 10.8476
1650000 10.7433
1660000 10.6388
1670000 10.5382
1680000 10.475
1690000 10.4678
1700000 10.4199
1710000 10.323
1720000 10.2247
1730000 10.1309
1740000 10.0345
1750000 9.94019
1760000 9.84821
1770000 9.78394
1780000 9.77899
1790000 9.77706
1800000 9.77279
1810000 9.76889
1820000 9.76687
1830000 9.76285
1840000 9.67934
1850000 9.66541
1860000 9.66205
1870000 9.6617
1880000 9.65816
1890000 9.65654
1900000 9.65359
1910000 9.65017
1920000 9.64601
1930000 9.64388
1940000 9.59488
1950000 9.51473
1960000 9.40644
1970000 9.24861
1980000 9.09195
1990000 8.91464
2000000 8.69929
