#time deltaF
0 0
10000 6.16803
20000 8.52797
30000 10.2396
40000 11.614
50000 12.7702
60000 13.7717
70000 14.6545
80000 15.4421
90000 16.1514
100000 16.6154
110000 16.6147
120000 16.3332
130000 15.9028
140000 15.5437
150000 15.2712
160000 15.068
170000 14.9213
180000 14.8207
190000 14.7584
200000 14.7277
210000 14.7235
220000 14.7414
230000 14.7781
240000 14.8305
250000 14.8963
260000 14.9734
270000 15.0602
280000 15.155
290000 15.2567
300000 15.364
310000 15.4761
320000 15.5923
330000 15.7118
340000 15.8124
350000 15.8507
360000 15.8336
370000 15.7681
380000 15.6603
390000 15.5153
400000 15.3377
410000 15.1314
420000 14.9001
430000 14.6467
440000 14.374
450000 14.103
460000 13.8525
470000 13.6213
480000 13.4079
490000 13.2113
500000 13.0303
510000 12.8458
520000 12.646
530000 12.4324
540000 12.2065
550000 11.9694
560000 11.7223
570000 11.4663
580000 11.2022
590000 10.931
600000 10.6534
610000 10.3702
620000 10.0819
630000 9.78916
640000 9.49329
650000 9.20822
660000 8.93847
670000 8.68332
680000 8.44207
690000 8.21409
700000 7.99873
710000 7.79548
720000 7.60375
730000 7.42301
740000 7.25277
750000 7.09256
760000 6.94195
770000 6.80053
780000 6.66785
790000 6.54356
800000 6.42731
810000 6.31876
820000 6.21757
830000 6.12345
840000 6.03611
850000 5.95527
860000 5.88065
870000 5.81198
880000 5.74902
890000 5.69155
900000 5.63935
910000 5.58893
920000 5.53244
930000 5.46983
940000 5.40138
950000 5.32738
960000 5.2481
970000 5.16378
980000 5.07465
990000 4.98097
1000000 4.88297
1010000 4.78085
1020000 4.67481
1030000 4.56505
1040000 4.45172
1050000 4.33718
1060000 4.22805
1070000 4.12462
1080000 4.0267
1090000 3.93409
1100000 3.84663
1110000 3.76415
1120000 3.68648
1130000 3.61345
1140000 3.54494
1150000 3.4808
1160000 3.42086
1170000 3.365
1180000 3.31308
1190000 3.26501
1200000 3.22065
1210000 3.17989
1220000 3.14262
1230000 3.10871
1240000 3.07806
1250000 3.05058
1260000 3.02615
1270000 3.00468
1280000 2.98609
1290000 2.97028
1300000 2.95717
1310000 2.94668
1320000 2.93873
1330000 2.93325
1340000 2.93014
1350000 2.92933
1360000 2.93077
1370000 2.93438
1380000 2.94008
1390000 2.94783
1400000 2.95754
1410000 2.96916
1420000 2.98264
1430000 2.99791
1440000 3.01494
1450000 3.03366
1460000 3.05401
1470000 3.07594
1480000 3.09942
1490000 3.12438
1500000 3.15078
1510000 3.17859
1520000 3.20776
1530000 3.23825
1540000 3.27001
1550000 3.303
1560000 3.33719
1570000 3.37253
1580000 3.40899
1590000 3.44654
1600000 3.48513
1610000 3.52474
1620000 3.56533
1630000 3.60688
1640000 3.64934
1650000 3.69269
1660000 3.73691
1670000 3.78197
1680000 3.82783
1690000 3.87434
1700000 3.91841
1710000 3.95872
1720000 3.99538
1730000 4.02846
1740000 4.05805
1750000 4.0854
1760000 4.11359
1770000 4.14276
1780000 4.17287
1790000 4.20391
1800000 4.23583
1810000 4.26862
1820000 4.30225
1830000 4.3367
1840000 4.37194
1850000 4.40796
1860000 4.44473
1870000 4.48223
1880000 4.52044
1890000 4.55933
1900000 4.59889
1910000 4.63908
1920000 4.67991
1930000 4.72134
1940000 4.76335
1950000 4.80594
1960000 4.84908
1970000 4.89276
1980000 4.93697
1990000 4.98167
2000000 5.02686
