#time deltaF
300000 0
310000 21.9947
320000 21.7231
330000 18.9526
340000 16.2874
350000 13.4676
360000 11.5077
370000 10.5194
380000 9.74607
390000 9.14613
400000 8.55253
410000 8.00155
420000 7.50509
430000 7.04897
440000 6.62383
450000 6.20806
460000 5.85827
470000 5.52677
480000 5.2461
490000 4.94134
500000 4.68225
510000 4.4146
520000 4.17697
530000 4.00593
540000 3.99758
550000 4.00608
560000 4.00373
570000 4.01715
580000 4.03169
590000 4.04339
600000 4.07949
610000 4.14651
620000 4.17147
630000 4.20772
640000 4.24191
650000 4.27855
660000 4.31962
670000 4.35235
680000 4.38722
690000 4.42328
700000 4.45562
710000 4.48959
720000 4.51776
730000 4.54748
740000 4.58208
750000 4.61459
760000 4.63902
770000 4.66591
780000 4.69165
790000 4.6925
800000 4.67216
810000 4.63982
820000 4.60441
830000 4.56227
840000 4.60944
850000 4.68426
860000 4.75418
870000 4.82294
880000 4.88295
890000 4.94193
900000 5.00544
910000 5.06526
920000 5.10354
930000 5.13196
940000 5.16046
950000 5.18755
960000 5.21616
970000 5.24098
980000 5.25524
990000 5.26388
1000000 5.28786
1010000 5.3132
1020000 5.33447
1030000 5.36025
1040000 5.40296
1050000 5.45147
1060000 5.49377
1070000 5.53845
1080000 5.57854
1090000 5.62147
1100000 5.66249
1110000 5.70417
1120000 5.74511
1130000 5.78575
1140000 5.81189
1150000 5.83564
1160000 5.85624
1170000 5.88048
1180000 5.9006
1190000 5.92456
1200000 5.94694
1210000 5.96929
1220000 5.98879
1230000 6.00936
1240000 6.02904
1250000 6.03982
1260000 6.04425
1270000 6.04748
1280000 6.04871
1290000 6.04959
1300000 6.05906
1310000 6.07683
1320000 6.09407
1330000 6.11113
1340000 6.12885
1350000 6.14758
1360000 6.16096
1370000 6.17699
1380000 6.19276
1390000 6.20769
1400000 6.2316
1410000 6.26202
1420000 6.29445
1430000 6.32671
1440000 6.35651
1450000 6.38558
1460000 6.41273
1470000 6.43939
1480000 6.46716
1490000 6.49093
1500000 6.50534
1510000 6.52021
1520000 6.53501
1530000 6.5382
1540000 6.54207
1550000 6.55851
1560000 6.57165
1570000 6.58634
1580000 6.60166
1590000 6.61531
1600000 6.63631
1610000 6.66006
1620000 6.6739
1630000 6.68788
1640000 6.70239
1650000 6.72196
1660000 6.73543
1670000 6.74941
1680000 6.75518
1690000 6.74471
1700000 6.73322
1710000 6.71977
1720000 6.703
1730000 6.68829
1740000 6.68153
1750000 6.67682
1760000 6.6684
1770000 6.65896
1780000 6.63603
1790000 6.6054
1800000 6.57447
1810000 6.55261
1820000 6.53569
1830000 6.51631
1840000 6.49954
1850000 6.50464
1860000 6.50699
1870000 6.5071
1880000 6.48841
1890000 6.47101
1900000 6.46013
1910000 6.46258
1920000 6.46561
1930000 6.4682
1940000 6.47671
1950000 6.49962
1960000 6.52157
1970000 6.54342
1980000 6.56536
1990000 6.58613
2000000 6.60748
