#time deltaF
0 0
10000 8.8192
20000 8.88718
30000 8.82305
40000 8.89105
50000 8.90871
60000 8.97582
70000 9.02644
80000 9.00418
90000 9.03272
100000 9.02986
110000 8.99209
120000 8.98277
130000 8.97261
140000 8.89892
150000 8.96151
160000 8.30772
170000 6.66803
180000 5.32978
190000 4.57919
200000 5.55821
210000 7.22331
220000 8.6942
230000 10.0025
240000 11.1981
250000 12.3152
260000 13.3003
270000 14.1897
280000 14.9882
290000 15.3993
300000 14.9189
310000 13.1796
320000 11.8838
330000 11.1415
340000 11.0453
350000 10.9493
360000 10.8812
370000 10.7721
380000 10.699
390000 10.6334
400000 11.3566
410000 12.0511
420000 12.6851
430000 13.1246
440000 12.9402
450000 12.5104
460000 11.6427
470000 10.853
480000 9.55432
490000 8.29532
500000 7.14912
510000 6.07814
520000 5.10591
530000 4.51751
540000 4.18954
550000 3.85014
560000 3.54455
570000 3.24082
580000 2.94652
590000 2.67529
600000 2.71301
610000 2.91614
620000 3.10155
630000 3.29311
640000 3.45595
650000 3.61449
660000 3.77439
670000 3.91865
680000 4.04191
690000 4.15905
700000 4.64712
710000 5.16498
720000 5.63943
730000 6.1117
740000 6.56685
750000 7.00077
760000 7.41939
770000 7.82386
780000 8.21851
790000 8.60931
800000 8.99748
810000 9.36805
820000 9.73392
830000 10.0869
840000 10.3602
850000 10.3272
860000 10.2117
870000 9.85289
880000 9.81458
890000 9.78183
900000 9.75519
910000 9.73521
920000 9.71549
930000 9.8012
940000 10.0336
950000 10.0104
960000 9.98452
970000 9.962
980000 9.93772
990000 9.90914
1000000 9.89277
1010000 9.87354
1020000 9.85329
1030000 9.88525
1040000 10.1684
1050000 10.4406
1060000 10.7155
1070000 10.8214
1080000 10.7883
1090000 10.7491
1100000 10.5813
1110000 10.2635
1120000 9.96043
1130000 9.66792
1140000 9.37583
1150000 9.09345
1160000 8.83357
1170000 8.57664
1180000 8.32235
1190000 8.07927
1200000 7.84528
1210000 7.61915
1220000 7.35798
1230000 6.90564
1240000 6.46687
1250000 6.05001
1260000 5.64262
1270000 5.25192
1280000 4.86688
1290000 4.49784
1300000 4.13618
1310000 3.7838
1320000 3.44537
1330000 3.11176
1340000 2.78837
1350000 2.63731
1360000 2.53328
1370000 2.42086
1380000 2.31669
1390000 2.21931
1400000 2.19997
1410000 2.3
1420000 2.58584
1430000 2.86259
1440000 3.12884
1450000 3.39328
1460000 3.65496
1470000 3.90811
1480000 4.16237
1490000 4.4102
1500000 4.65325
1510000 4.89548
1520000 5.1274
1530000 5.35391
1540000 5.58608
1550000 5.80746
1560000 6.02251
1570000 6.24351
1580000 6.45671
1590000 6.53895
1600000 6.56812
1610000 6.59143
1620000 6.61554
1630000 6.64207
1640000 6.66315
1650000 6.689
1660000 6.71561
1670000 6.7403
1680000 6.76316
1690000 6.78207
1700000 6.80126
1710000 6.82306
1720000 6.84609
1730000 6.86746
1740000 6.8919
1750000 6.91453
1760000 6.93582
1770000 6.95762
1780000 6.97311
1790000 6.99374
1800000 7.0142
1810000 7.03574
1820000 7.05116
1830000 7.06773
1840000 7.08763
1850000 7.09965
1860000 7.08273
1870000 7.04265
1880000 6.90468
1890000 6.7658
1900000 6.63111
1910000 6.50519
1920000 6.37955
1930000 6.2521
1940000 6.12765
1950000 6.01138
1960000 5.89701
1970000 5.7794
1980000 5.66685
1990000 5.55937
2000000 5.45156
