#time deltaF
300000 0
310000 10.2869
320000 10.937
330000 10.8634
340000 10.8321
350000 10.8368
360000 10.9315
370000 10.9435
380000 10.8267
390000 10.7553
400000 10.4103
410000 10.0886
420000 9.73619
430000 9.4408
440000 9.20958
450000 8.9967
460000 8.79635
470000 8.66709
480000 8.54155
490000 8.51
500000 8.48463
510000 8.4711
520000 8.46248
530000 8.50062
540000 8.5682
550000 8.62964
560000 8.69155
570000 8.76966
580000 8.85539
590000 8.93259
600000 9.01704
610000 9.09899
620000 9.172
630000 9.24302
640000 9.31315
650000 9.38057
660000 9.44264
670000 9.51195
680000 9.5583
690000 9.60149
700000 9.63363
710000 9.65978
720000 9.70173
730000 9.72899
740000 9.75386
750000 9.77713
760000 9.81021
770000 9.84613
780000 9.87926
790000 9.90414
800000 9.92748
810000 9.94957
820000 9.95929
830000 9.96217
840000 9.94747
850000 9.93064
860000 9.90864
870000 9.88924
880000 9.86741
890000 9.85223
900000 9.84062
910000 9.83457
920000 9.83494
930000 9.83696
940000 9.84804
950000 9.85938
960000 9.85833
970000 9.85848
980000 9.85837
990000 9.85951
1000000 9.85853
1010000 9.85512
1020000 9.85006
1030000 9.84167
1040000 9.8301
1050000 9.8189
1060000 9.80572
1070000 9.78768
1080000 9.76543
1090000 9.74099
1100000 9.72348
1110000 9.7111
1120000 9.69851
1130000 9.67683
1140000 9.66176
1150000 9.6498
1160000 9.63488
1170000 9.61477
1180000 9.58921
1190000 9.56216
1200000 9.54274
1210000 9.52765
1220000 9.51631
1230000 9.51146
1240000 9.50783
1250000 9.50221
1260000 9.49784
1270000 9.50053
1280000 9.50563
1290000 9.51225
1300000 9.52753
1310000 9.54203
1320000 9.55594
1330000 9.56979
1340000 9.58316
1350000 9.58936
1360000 9.59398
1370000 9.59433
1380000 9.58597
1390000 9.58217
1400000 9.58175
1410000 9.5797
1420000 9.58184
1430000 9.57645
1440000 9.5722
1450000 9.58633
1460000 9.59817
1470000 9.60311
1480000 9.60661
1490000 9.60434
1500000 9.60407
1510000 9.60678
1520000 9.60241
1530000 9.60143
1540000 9.59866
1550000 9.59763
1560000 9.59823
1570000 9.59266
1580000 9.59501
1590000 9.59945
1600000 9.6048
1610000 9.6112
1620000 9.61664
1630000 9.62247
1640000 9.62795
1650000 9.63192
1660000 9.63498
1670000 9.63417
1680000 9.63277
1690000 9.62379
1700000 9.61127
1710000 9.60115
1720000 9.60072
1730000 9.5989
1740000 9.59702
1750000 9.5952
1760000 9.59329
1770000 9.59653
1780000 9.60076
1790000 9.60927
1800000 9.61533
1810000 9.62012
1820000 9.6281
1830000 9.63856
1840000 9.64313
1850000 9.64813
1860000 9.65171
1870000 9.65769
1880000 9.65715
1890000 9.65366
1900000 9.64809
1910000 9.64049
1920000 9.63071
1930000 9.62697
1940000 9.62697
1950000 9.61962
1960000 9.61268
1970000 9.60357
1980000 9.58516
1990000 9.56885
2000000 9.55102
