#time deltaF
300000 0
310000 13.1904
320000 13.8304
330000 14.3327
340000 14.3924
350000 14.0067
360000 13.9815
370000 13.8818
380000 13.6442
390000 13.4299
400000 13.2106
410000 12.9747
420000 12.7058
430000 12.3114
440000 11.8125
450000 11.399
460000 11.1373
470000 10.9133
480000 10.7192
490000 10.5393
500000 10.3679
510000 10.2263
520000 9.95491
530000 9.60394
540000 9.25222
550000 8.98511
560000 8.73588
570000 8.48749
580000 8.24654
590000 8.01417
600000 7.83418
610000 7.67229
620000 7.5328
630000 7.4403
640000 7.35153
650000 7.27614
660000 7.19965
670000 7.14203
680000 7.07723
690000 7.04269
700000 7.02618
710000 7.00378
720000 7.00334
730000 7.04435
740000 7.08567
750000 7.14292
760000 7.18734
770000 7.2192
780000 7.2419
790000 7.26882
800000 7.28858
810000 7.30044
820000 7.32794
830000 7.35249
840000 7.37877
850000 7.40344
860000 7.41851
870000 7.42553
880000 7.433
890000 7.44867
900000 7.46881
910000 7.47408
920000 7.48698
930000 7.48675
940000 7.48638
950000 7.48695
960000 7.48503
970000 7.4833
980000 7.48914
990000 7.49772
1000000 7.50548
1010000 7.51231
1020000 7.51989
1030000 7.52792
1040000 7.52245
1050000 7.51801
1060000 7.51292
1070000 7.51236
1080000 7.52351
1090000 7.53849
1100000 7.55535
1110000 7.56988
1120000 7.5773
1130000 7.59595
1140000 7.62832
1150000 7.65351
1160000 7.67082
1170000 7.68832
1180000 7.70603
1190000 7.71787
1200000 7.7266
1210000 7.73627
1220000 7.74172
1230000 7.74158
1240000 7.73779
1250000 7.7299
1260000 7.72671
1270000 7.74245
1280000 7.7634
1290000 7.77661
1300000 7.79081
1310000 7.80479
1320000 7.81415
1330000 7.81697
1340000 7.81801
1350000 7.81848
1360000 7.81854
1370000 7.82106
1380000 7.82152
1390000 7.8183
1400000 7.82073
1410000 7.82053
1420000 7.81932
1430000 7.82425
1440000 7.82951
1450000 7.82816
1460000 7.82877
1470000 7.83321
1480000 7.83837
1490000 7.84345
1500000 7.84768
1510000 7.8523
1520000 7.85796
1530000 7.86983
1540000 7.88564
1550000 7.89982
1560000 7.9115
1570000 7.92336
1580000 7.93133
1590000 7.93675
1600000 7.94268
1610000 7.946
1620000 7.95183
1630000 7.96182
1640000 7.97145
1650000 7.98165
1660000 7.99059
1670000 7.99961
1680000 8.01014
1690000 8.02111
1700000 8.03058
1710000 8.03615
1720000 8.03771
1730000 8.03793
1740000 8.03916
1750000 8.03813
1760000 8.04653
1770000 8.05608
1780000 8.06521
1790000 8.07387
1800000 8.08328
1810000 8.09248
1820000 8.10609
1830000 8.11895
1840000 8.13282
1850000 8.14639
1860000 8.15827
1870000 8.17098
1880000 8.18289
1890000 8.19685
1900000 8.21094
1910000 8.22322
1920000 8.22792
1930000 8.23115
1940000 8.24104
1950000 8.25014
1960000 8.25756
1970000 8.26032
1980000 8.25613
1990000 8.2516
2000000 8.24731
