#time deltaF
300000 0
310000 -0.181031
320000 -0.288071
330000 -0.160251
340000 -0.22728
350000 -0.226169
360000 21.6002
370000 20.5451
380000 20.8866
390000 21.1621
400000 21.4571
410000 21.1722
420000 21.4067
430000 21.2212
440000 21.1231
450000 21.2926
460000 21.4503
470000 21.4157
480000 21.4045
490000 19.6962
500000 13.3774
510000 11.4726
520000 11.6156
530000 11.7322
540000 11.838
550000 11.9342
560000 12.0528
570000 12.1605
580000 12.2535
590000 12.3319
600000 12.4199
610000 12.5145
620000 12.5952
630000 12.6799
640000 12.751
650000 12.8265
660000 12.8866
670000 12.9611
680000 13.0216
690000 13.0766
700000 13.1505
710000 13.2105
720000 12.9661
730000 12.588
740000 12.1471
750000 11.7103
760000 11.5959
770000 11.6499
780000 11.7104
790000 11.7599
800000 11.8123
810000 11.8678
820000 11.923
830000 11.9705
840000 12.016
850000 12.0672
860000 11.9272
870000 11.6637
880000 11.3666
890000 11.0656
900000 10.718
910000 10.3781
920000 10.0109
930000 9.65778
940000 9.31173
950000 8.9398
960000 8.56585
970000 8.22475
980000 7.87375
990000 7.54229
1000000 7.20263
1010000 6.88312
1020000 6.55554
1030000 6.25958
1040000 5.93515
1050000 5.63197
1060000 5.33057
1070000 5.04719
1080000 4.76553
1090000 4.49875
1100000 4.22803
1110000 3.97807
1120000 3.73555
1130000 3.51148
1140000 3.27787
1150000 3.05869
1160000 2.82654
1170000 2.70178
1180000 2.74228
1190000 2.77948
1200000 2.81643
1210000 2.85734
1220000 2.89521
1230000 2.93734
1240000 2.98029
1250000 3.025
1260000 3.0643
1270000 3.10337
1280000 3.14099
1290000 3.18408
1300000 3.22671
1310000 3.26684
1320000 3.30752
1330000 3.34266
1340000 3.37942
1350000 3.41704
1360000 3.4502
1370000 3.49398
1380000 3.53344
1390000 3.57127
1400000 3.60939
1410000 3.64574
1420000 3.67781
1430000 3.71603
1440000 3.7514
1450000 3.79109
1460000 3.82714
1470000 3.86039
1480000 3.89353
1490000 3.92554
1500000 3.95627
1510000 3.98676
1520000 4.02101
1530000 4.04795
1540000 4.07482
1550000 4.10342
1560000 4.13677
1570000 4.16679
1580000 4.19477
1590000 4.21907
1600000 4.24357
1610000 4.27184
1620000 4.29829
1630000 4.32661
1640000 4.35108
1650000 4.38076
1660000 4.40551
1670000 4.43127
1680000 4.45979
1690000 4.48679
1700000 4.51563
1710000 4.54175
1720000 4.52289
1730000 4.49079
1740000 4.4564
1750000 4.42009
1760000 4.3822
1770000 4.34504
1780000 4.30591
1790000 4.26119
1800000 4.23307
1810000 4.25973
1820000 4.28435
1830000 4.30693
1840000 4.33049
1850000 4.35862
1860000 4.38109
1870000 4.40389
1880000 4.42601
1890000 4.45142
1900000 4.47633
1910000 4.49946
1920000 4.52272
1930000 4.54506
1940000 4.56823
1950000 4.58991
1960000 4.6131
1970000 4.63275
1980000 4.65553
1990000 4.6765
2000000 4.69889
