#time deltaF
0 0
10000 16.541
20000 1.15462
30000 13.8636
40000 19.6058
50000 1.72716
60000 -8.39598
70000 -14.6444
80000 -11.6828
90000 -5.03649
100000 -0.123522
110000 3.61726
120000 6.64848
130000 9.09613
140000 11.2406
150000 13.1577
160000 14.7666
170000 16.1482
180000 17.3049
190000 18.2927
200000 19.1486
210000 19.8444
220000 20.4191
230000 14.619
240000 15.7224
250000 16.7
260000 16.9302
270000 12.4567
280000 8.75427
290000 5.70716
300000 6.76246
310000 7.9367
320000 8.94393
330000 9.91527
340000 10.8265
350000 11.6243
360000 12.4099
370000 13.1249
380000 13.7805
390000 14.4448
400000 14.8834
410000 12.1463
420000 9.67653
430000 7.7866
440000 8.52588
450000 9.24487
460000 9.91335
470000 10.523
480000 11.1269
490000 11.7261
500000 12.2929
510000 12.8133
520000 13.2664
530000 13.7367
540000 14.1968
550000 14.6386
560000 15.0621
570000 15.4605
580000 14.9077
590000 12.9397
600000 12.0624
610000 12.5241
620000 12.8418
630000 11.1437
640000 9.56856
650000 8.1219
660000 6.77568
670000 5.54742
680000 4.37221
690000 3.26055
700000 2.23309
710000 1.27305
720000 0.364245
730000 -0.494121
740000 -1.32768
750000 -2.11431
760000 -2.8797
770000 -3.60802
780000 -4.29921
790000 -4.97915
800000 -5.62374
810000 -6.25912
820000 -6.8574
830000 -7.18783
840000 -6.53874
850000 -5.90693
860000 -5.32641
870000 -4.71534
880000 -4.18087
890000 -3.62622
900000 -3.0627
910000 -2.55641
920000 -2.03882
930000 -1.5396
940000 -1.06951
950000 -0.609878
960000 -0.145736
970000 0.284131
980000 0.703652
990000 1.10328
1000000 1.48447
1010000 1.89652
1020000 2.27409
1030000 2.6333
1040000 2.99653
1050000 3.35825
1060000 3.69535
1070000 4.03743
1080000 4.37718
1090000 4.7116
1100000 5.04521
1110000 5.35506
1120000 5.65039
1130000 5.96263
1140000 6.25189
1150000 6.53801
1160000 6.82698
1170000 7.10126
1180000 7.38978
1190000 7.6468
1200000 7.27078
1210000 6.55637
1220000 5.87582
1230000 5.23086
1240000 4.596
1250000 3.99621
1260000 3.41459
1270000 2.83958
1280000 2.29565
1290000 1.75842
1300000 1.24627
1310000 0.757032
1320000 0.285902
1330000 -0.176543
1340000 -0.623941
1350000 -1.07325
1360000 -1.49271
1370000 -1.90429
1380000 -2.31062
1390000 -2.70666
1400000 -3.09769
1410000 -3.48604
1420000 -3.85679
1430000 -4.21723
1440000 -4.57383
1450000 -4.91772
1460000 -5.20282
1470000 -4.84765
1480000 -4.52187
1490000 -4.20351
1500000 -3.86562
1510000 -3.56225
1520000 -3.2398
1530000 -2.93557
1540000 -2.64467
1550000 -2.33976
1560000 -2.05794
1570000 -1.78906
1580000 -1.49625
1590000 -1.22971
1600000 -0.966535
1610000 -0.688791
1620000 -0.428709
1630000 -0.169228
1640000 0.0779352
1650000 0.33364
1660000 0.576428
1670000 0.811182
1680000 1.05327
1690000 1.28401
1700000 1.50697
1710000 1.72291
1720000 1.93109
1730000 1.96119
1740000 1.56636
1750000 1.18628
1760000 0.8181
1770000 0.458752
1780000 0.104364
1790000 -0.239629
1800000 -0.574524
1810000 -0.547169
1820000 -0.310613
1830000 -0.0741885
1840000 0.147909
1850000 0.361886
1860000 0.572213
1870000 0.791975
1880000 1.01035
1890000 1.22212
1900000 1.42392
1910000 1.63702
1920000 1.8301
1930000 2.03682
1940000 2.23571
1950000 2.43795
1960000 2.6405
1970000 2.83407
1980000 3.0228
1990000 3.21161
2000000 3.39928
