#time deltaF
300000 0
310000 3.76201
320000 3.78846
330000 4.02967
340000 4.11323
350000 4.22915
360000 4.37841
370000 4.45822
380000 4.52361
390000 4.62603
400000 4.70474
410000 4.75749
420000 4.60313
430000 4.45396
440000 4.56831
450000 4.80307
460000 5.01294
470000 5.21534
480000 5.40145
490000 5.56327
500000 5.71737
510000 5.85965
520000 5.99896
530000 6.12572
540000 6.23883
550000 6.35037
560000 6.45545
570000 6.55589
580000 6.63811
590000 6.70141
600000 6.76021
610000 6.8168
620000 6.87202
630000 6.92985
640000 6.95714
650000 6.97347
660000 6.98086
670000 6.98137
680000 6.97288
690000 6.96918
700000 7.0014
710000 7.06979
720000 7.14925
730000 7.19741
740000 7.23471
750000 7.26712
760000 7.29128
770000 7.32281
780000 7.35281
790000 7.36979
800000 7.35668
810000 7.33994
820000 7.35114
830000 7.37226
840000 7.39432
850000 7.41225
860000 7.45333
870000 7.51356
880000 7.56923
890000 7.62512
900000 7.67586
910000 7.73019
920000 7.77923
930000 7.82547
940000 7.87215
950000 7.92039
960000 7.96364
970000 7.99603
980000 8.02004
990000 8.04098
1000000 8.06565
1010000 8.08686
1020000 8.10775
1030000 8.13205
1040000 8.15071
1050000 8.17478
1060000 8.19447
1070000 8.21322
1080000 8.2316
1090000 8.2514
1100000 8.27031
1110000 8.28708
1120000 8.29049
1130000 8.28824
1140000 8.30572
1150000 8.32038
1160000 8.33848
1170000 8.34729
1180000 8.33822
1190000 8.32762
1200000 8.31191
1210000 8.29574
1220000 8.27647
1230000 8.25158
1240000 8.20383
1250000 8.17272
1260000 8.14376
1270000 8.11154
1280000 8.07379
1290000 8.03139
1300000 7.98912
1310000 7.94463
1320000 7.89591
1330000 7.84587
1340000 7.7946
1350000 7.73968
1360000 7.68418
1370000 7.64909
1380000 7.64092
1390000 7.62855
1400000 7.62135
1410000 7.61383
1420000 7.60926
1430000 7.60248
1440000 7.59361
1450000 7.54813
1460000 7.49838
1470000 7.44897
1480000 7.40025
1490000 7.34884
1500000 7.2918
1510000 7.23705
1520000 7.1836
1530000 7.12209
1540000 7.06707
1550000 7.00689
1560000 6.94433
1570000 6.88845
1580000 6.8705
1590000 6.82477
1600000 6.76513
1610000 6.70576
1620000 6.64523
1630000 6.58382
1640000 6.52785
1650000 6.46732
1660000 6.42156
1670000 6.40453
1680000 6.39185
1690000 6.3766
1700000 6.36183
1710000 6.34877
1720000 6.33651
1730000 6.32397
1740000 6.31378
1750000 6.3055
1760000 6.29732
1770000 6.28656
1780000 6.2767
1790000 6.26796
1800000 6.26367
1810000 6.25942
1820000 6.25488
1830000 6.26105
1840000 6.28506
1850000 6.3079
1860000 6.32959
1870000 6.35248
1880000 6.37457
1890000 6.39577
1900000 6.41627
1910000 6.43812
1920000 6.46112
1930000 6.48313
1940000 6.50449
1950000 6.52583
1960000 6.54599
1970000 6.56587
1980000 6.58738
1990000 6.60784
2000000 6.62773
