#time deltaF
0 0
10000 6.21316
20000 8.17725
30000 8.57744
40000 8.68408
50000 8.72733
60000 8.75052
70000 8.7668
80000 8.78024
90000 8.79109
100000 8.80056
110000 8.80946
120000 8.81776
130000 8.82531
140000 8.83225
150000 8.8385
160000 8.8443
170000 8.84977
180000 8.85528
190000 8.88192
200000 9.02322
210000 9.25401
220000 9.5464
230000 9.88154
240000 10.2456
250000 10.6285
260000 11.0231
270000 11.4238
280000 11.8264
290000 12.2277
300000 12.6124
310000 12.9918
320000 13.3613
330000 13.7018
340000 13.9687
350000 14.1343
360000 14.2301
370000 14.2762
380000 14.2844
390000 14.268
400000 14.2348
410000 14.191
420000 14.1566
430000 14.1204
440000 14.0735
450000 14.019
460000 13.9594
470000 13.8963
480000 13.8311
490000 13.7675
500000 13.7085
510000 13.6475
520000 13.5854
530000 13.5184
540000 13.421
550000 13.2868
560000 13.1212
570000 12.9284
580000 12.7121
590000 12.4755
600000 12.2211
610000 11.951
620000 11.669
630000 11.4017
640000 11.1598
650000 10.9485
660000 10.763
670000 10.599
680000 10.4533
690000 10.323
700000 10.2061
710000 10.1006
720000 10.0049
730000 9.91781
740000 9.83807
750000 9.76471
760000 9.6937
770000 9.6228
780000 9.55676
790000 9.49548
800000 9.43835
810000 9.38485
820000 9.33454
830000 9.28702
840000 9.24198
850000 9.19911
860000 9.15819
870000 9.11899
880000 9.08187
890000 9.04874
900000 9.01935
910000 8.99328
920000 8.97015
930000 8.95043
940000 8.93516
950000 8.92416
960000 8.91724
970000 8.91421
980000 8.91489
990000 8.91911
1000000 8.92671
1010000 8.93755
1020000 8.95148
1030000 8.96835
1040000 8.98804
1050000 9.01042
1060000 9.03537
1070000 9.06276
1080000 9.09249
1090000 9.12444
1100000 9.15851
1110000 9.19461
1120000 9.23115
1130000 9.26415
1140000 9.29515
1150000 9.32794
1160000 9.36199
1170000 9.39572
1180000 9.43128
1190000 9.46858
1200000 9.50753
1210000 9.54808
1220000 9.59014
1230000 9.63117
1240000 9.66808
1250000 9.70128
1260000 9.73115
1270000 9.75762
1280000 9.77883
1290000 9.7951
1300000 9.80704
1310000 9.81521
1320000 9.8201
1330000 9.82313
1340000 9.82638
1350000 9.83165
1360000 9.83901
1370000 9.84838
1380000 9.8597
1390000 9.87289
1400000 9.88787
1410000 9.9046
1420000 9.923
1430000 9.94301
1440000 9.96458
1450000 9.98764
1460000 10.0122
1470000 10.0381
1480000 10.0653
1490000 10.0939
1500000 10.1236
1510000 10.1546
1520000 10.1868
1530000 10.22
1540000 10.2544
1550000 10.2897
1560000 10.3261
1570000 10.3633
1580000 10.4015
1590000 10.4406
1600000 10.4805
1610000 10.5188
1620000 10.5536
1630000 10.5851
1640000 10.6138
1650000 10.6398
1660000 10.6633
1670000 10.6847
1680000 10.7054
1690000 10.7271
1700000 10.75
1710000 10.7738
1720000 10.7987
1730000 10.8246
1740000 10.8515
1750000 10.8792
1760000 10.9079
1770000 10.9374
1780000 10.9677
1790000 10.9988
1800000 11.0307
1810000 11.0634
1820000 11.0967
1830000 11.1308
1840000 11.1655
1850000 11.1984
1860000 11.2284
1870000 11.2557
1880000 11.2806
1890000 11.3032
1900000 11.3238
1910000 11.3426
1920000 11.3596
1930000 11.3751
1940000 11.3891
1950000 11.4018
1960000 11.4133
1970000 11.4237
1980000 11.4331
1990000 11.4416
2000000 11.4492
